name,dynasty,type,description,entry_time,Author,size,materials,图片URL,museum_id
徽章,暂无,徽章,毛主席像章（整体）| 红底金边毛泽东侧面头像（头部与衣领）。下方饰有松枝、山坡传统建筑及云纹。松树为传统逆境生存象征（正面）| 镂空椭圆形。铭文（部分为林彪题字）（背面）,1990,不明,直径：45毫米,铝,无图片,1
徽章,暂无,徽章,毛主席像章。（整体）金色阳光背景上红色圆形内嵌毛主席金色头像（头部与衣领）。金色阳光背景上有十颗五角星：毛主席左右各五颗。下方为金色战舰（编号58-9.20）破浪前行。（正面）毛主席头像（头部与衣领）镂空造型。（背面）,1990,不明,直径：60毫米,铝,无图片,1
徽章,暂无,徽章,毛主席像章。（整体）（整体）| 红色背景上的毛泽东侧面头像（头部与衣领）。毛泽东肖像叠加在中国地图上（可见台湾）。下方为山水景色，有山峦、水域、船只与波浪。（正面）（正面）| 镂空椭圆内嵌五角星，外围镂空圆环。部分铭文为林彪题字。（背面）（背面）,2004,不明,直径：50毫米,铝 | 塑料,无图片,1
徽章,暂无,徽章,毛主席像章（整体）| 红底金色毛主席头像（头部与衣领），衬以红色太阳光芒纹饰（正面）| 镂空圆环环绕五角星（背面）,1990,不明,直径：49毫米,铝,无图片,1
徽章,暂无,徽章,毛主席像章。该肖像与1958年毛主席视察人民公社相关。（整体）毛主席彩色半身像，金色边框。毛主席身着白色开领衬衫，头戴草帽，帽绳系于颌下。（正面）,2005,不明,直径：51毫米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_11/9_16/61e2d2be_6e74_4a27_9a50_a3de010ff499/mid_01448690_001.jpg,1
徽章,暂无,徽章,毛主席像章（整体）| 红底上印有毛泽东头像（头部与衣领部分）。毛泽东肖像叠加在中国地图上（可见台湾部分）。下方为山水风光，包含山脉、水域、船只及波浪图案（正面）| 镂空椭圆环绕五角星，外接镂空圆形。首段题词采用林彪书法（背面）,2004,不明,直径：50毫米,铝 | 塑料,无图片,1
徽章,暂无,徽章,毛主席像章（整体）| 银质毛泽东四分之三侧面肖像（头部，领口红色领章，帽上红星），红色背景。左侧为延安宝塔与山坡窑洞，右侧为带五角星建筑及八一南昌起义纪念碑。下方为红旗海洋（约12至13面旗帜）。（正面）| 镂空毛泽东头部造型。题词为林彪手书。（背面）,1990,不明,直径：57毫米,铝 | 塑料,无图片,1
徽章,暂无,徽章,毛主席像章（整体）| 红底金质毛主席头像（头部与衣领部分）。下方饰有松枝（传统象征逆境生存）。（正面）| 镂空椭圆形。（背面）,1990,不明,直径：46毫米,铝,无图片,1
徽章,暂无,徽章,毛主席像章。（整体）| 红色背景上金色毛主席侧面头像（头部与衣领）。主席身后衬有中国地图，地图上分布29面旗帜和一颗五角星，五角星位于北京位置。地图上的旗帜象征全国革命委员会成立。（正面）| 镂空椭圆形边框内刻铭文。（背面）,1990,不明,直径：45毫米,铝 | 塑料,无图片,1
徽章,暂无,徽章,毛主席像章（整体）| 红色背景上金色毛泽东侧面头像（头部与衣领）。头像下方为金色气球、横幅、九面红旗及天安门图案（正面）| 镂空圆圈环绕五瓣梅花形（背面）,1990,不明,直径：43毫米,铝 | 塑料,无图片,1
徽章,暂无,徽章,毛主席像章（整体）| 毛泽东正面肖像，右手持伞，背景为红色。此图案源自著名油画《毛主席去安源》肖像。金色边框刻有铭文（正面）| 镂空式毛泽东全身像（背面）,2004,不明,高度：63毫米 | 重量：16.28克 | 宽度：48毫米,铝 | 塑料,https://media.britishmuseum.org/media/Repository/Documents/2014_11/11_15/80674f61_ed89_466c_925c_a3e000fddaac/mid_01601415_001.jpg,1
徽章,暂无,徽章,毛主席像章（整体）| 红太阳光芒背景下金色毛主席侧面头像（正面）| 镂空椭圆框内刻忠字及铭文（背面）,1990,不明,直径：45毫米,铝,无图片,1
徽章,暂无,徽章,毛主席像章（整体）| 红底金面毛泽东头像（正面）| 镂空五瓣梅花。梅花传统象征傲霜斗雪精神，曾出现在毛泽东诗词《卜算子·咏梅》（1961年）与《七律·冬云》（1962年）中（背面）,1990,不明,直径：31毫米,铝 | 塑料,无图片,1
徽章,暂无,徽章,毛主席像章。（整体）（整体）| 红日背景上为银色的毛主席四分之三侧面肖像（头部与领章为红色，帽配红星）。肖像上方为蓝天与红日。毛主席像正下方为金色的天安门。左侧红色部分为井冈山与韶山。右侧红色部分为延安与遵义。（正面）（正面）| 镂空的毛主席头像轮廓。（背面）（背面）,1990,不明,高度：63毫米 | 宽度：53毫米,铝 | 塑料,无图片,1
徽章,暂无,徽章,毛主席像章。（整体）| 红太阳光芒背景下毛泽东侧面头像（头部与衣领）。下方为红旗衬托的天安门图案。天安门下刻有“1949-1969”字样。底部为齿轮环绕五角星造型，两侧饰以麦穗纹样。（正面）| 镂空设计的毛泽东头像与天安门轮廓。（背面）,2004,不明,直径：112毫米,铝 | 塑料,https://media.britishmuseum.org/media/Repository/Documents/2014_11/7_13/f3c5377f_9ff2_4eba_8799_a3dc00de0dc5/mid_01296801_001.jpg,1
徽章,暂无,徽章,毛主席像章。（整体）（整体）| 红色背景上的毛泽东侧面头像（头部与衣领）。毛泽东下方是金色的人民大会堂。（正面）（正面）,1990,不明,直径：35毫米,铝 | 塑料,无图片,1
徽章,暂无,徽章,"毛主席像章。（整体）红色背景上金色毛主席侧面头像（头部与衣领）。头像下方为金色与红色齿轮、红色展开的书本（带题字）、红色五角星、红色日期，两侧环绕金色麦穗。齿轮象征工业，书本象征毛主席著作，五角星象征共产主义，麦穗象征农业。（正面）

空心设计的毛主席头部与衣领轮廓（残留题字痕迹）。（背面）",1990,不明,直径：60毫米,铝,无图片,1
徽章,暂无,徽章,毛主席像章。（整体）（整体）| 红色背景上左侧金色毛主席半身像。毛主席身着双排六扣大衣，右臂抬起掌心向外，左臂背于身后。左下方（手臂下方）有两架飞机凌空升起。像章下方为三面红旗。红旗下方海浪上有一艘军舰。（正面）（正面）| 镂空设计的毛主席像与旗帜图案。（背面）（背面）,1990,发行方：北海舰队,直径：51毫米,铝,无图片,1
徽章,暂无,徽章,毛主席像章。（整体）（整体）| 红色背景上左侧四分之三金色毛主席半身像。毛主席立于栏杆后方，身着双排扣大衣，可见七枚纽扣，右臂高举掌心向外，左臂背于身后。左侧（手臂下方）有四架金色飞机与一艘金色军舰，衬以蓝色海浪纹。（正面）（正面）| 镂空设计的毛主席像与旗帜图案。题词——林彪书法。（背面）（背面）,1990,不明,直径：51 毫米,铝,无图片,1
徽章,暂无,徽章,"毛主席像章。（整体）身着传统长袍的毛主席立像（该形象取材自著名油画《毛主席去安源》）。上方背景为蓝天；中部背景为九面红旗，最上方旗帜饰有金色锤镰图案；下方背景为松枝。松树在中国传统文化中象征长寿与逆境生存。（正面）

空心镂空设计的毛主席形象（参照《毛主席去安源》）；铭文。（背面）",1990,不明,直径：59毫米,铝,https://media.britishmuseum.org/media/Repository/Documents/2014_10/2_22/22f0c6d3_1241_4293_9231_a3b80170c940/mid_00339715_001.jpg,1
包,唐代,袋,梯形袋，对折制成，采用羊毛平纹编织，饰有重复排列的棕、蓝、红、棕、绿、浅蓝、蓝色条纹。长28厘米，底部宽7厘米，袋口宽11.2厘米。袋顶残留数条编织带，捻结成12厘米长的绳索。织物结构：经线为羊毛材质，S向双Z捻合股，单色排列顺序为棕、红、蓝、浅...（注：原文结尾不完整）,1917,不明,长：41.80厘米 | 宽：11.20厘米,羊毛,https://media.britishmuseum.org/media/Repository/Documents/2014_11/4_13/1bbfc0b6_a4e9_42e5_aa52_a3d900e24364/mid_01158961_001.jpg,1
包,汉朝,包,灰色丝绸制成的小袋。此小袋由四片布料构成。袋口为一方形，中央有一圆孔，袋身缝于其上。袋身下端缝有一圆形布片，上端则缝有折叠的布条。该布条形成系带，用以束紧袋口。,1917,不明,长度：10厘米,丝绸,https://media.britishmuseum.org/media/Repository/Documents/2014_11/4_23/a1b083f8_de41_4c00_ba44_a3d90189e22c/mid_01124101_001.jpg,1
平衡,清朝,平衡,手秤。铜盘、配件与砝码，骨制尺。,2020,不明,"长度：370毫米（表壳）  
宽度：104毫米（表壳）",木 | 铜合金 | 骨,https://media.britishmuseum.org/media/Repository/Documents/2020_2/4_15/ae182831_217c_4073_b529_ab5701032519/mid_balance_closed.jpg,1
平衡,暂无,平衡,骨制、金属制秤。,1980,不明,"直径：0.40厘米（象牙杆）  
直径：4.50厘米（金属盘）  
高度：0.50厘米（金属盘）  
高度：2.30厘米（金属砝码）  
长度：20.50厘米（象牙杆）  
重量：3克（象牙杆）  
重量：3克（金属盘）  
重量：8克（金属砝码）  
宽度：1.70厘米（金属砝码）  
厚度：0.25厘米（金属砝码）",骨 | 金属,无图片,1
竹符,暂无,竹符,竹符,1913,不明,高度：83毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/d431dde3_2261_486a_b714_a3b70110e3d0/mid_00086191_001.jpg,1
竹符,暂无,竹符,竹符,1913,不明,高度：62毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/03a60ef3_4fb2_4ca2_9d7a_a3b70110f063/mid_00086198_001.jpg,1
竹符,暂无,竹符,竹符。,1979,不明,高度：87毫米 | 宽度：13毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/372d8de1_bd79_4538_b425_a3b7011130d4/mid_00086288_001.jpg,1
竹符,暂无,竹符,竹符,1979,不明,高度：130毫米 | 宽度：14毫米,竹子,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/67d184fc_c055_4c31_82a9_a3b70110cf06/mid_00086232_001.jpg,1
竹符,暂无,竹符,竹符,1979,不明,高度：127毫米 | 宽度：15毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/7d3bd950_ed3f_491c_9e6f_a3b70110c147/mid_00086223_001.jpg,1
竹符,暂无,竹符,竹符,1979,不明,高度：104毫米 | 宽度：13毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/08834739_1af6_4fc0_be06_a3b701112846/mid_00086282_001.jpg,1
竹符,暂无,竹符,竹符,1979,不明,高度：103毫米 | 宽度：13毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/16464699_20b4_401a_8191_a3b70110f1d1/mid_00086253_001.jpg,1
竹符,暂无,竹符,竹符。,1979,不明,高度：102毫米 | 宽度：13毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_17/f06ea537_2891_41a9_a00b_a3b7011b08b3/mid_00089619_001.jpg,1
竹符,暂无,竹符,朱漆竹符，顶端施红彩。,1979,不明,高度：143毫米 | 宽度：15毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_17/6d751be8_ae0c_4ea8_94f5_a3b7011b7eff/mid_00089779_001.jpg,1
竹符,暂无,竹符,竹符，顶部涂朱。,1913,不明,高度：127毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/756c7871_4690_4717_8201_a3b70110deb1/mid_00086188_001.jpg,1
竹符,暂无,竹符,竹符,1979,不明,高度：92毫米 | 宽度：15毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/8ac77b15_492a_435f_a497_a3b701139a2b/mid_00087195_001.jpg,1
竹符,暂无,竹符,竹符,1979,不明,高度：108毫米 | 宽度：15毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/1f041325_27b7_4e3f_be8c_a3b7011398ba/mid_00087194_001.jpg,1
竹符,暂无,竹符,竹符,1979,不明,高度：100毫米 | 宽度：13毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_17/78ec37f2_7193_4edc_a9b4_a3b7011b0a25/mid_00089620_001.jpg,1
竹符,清朝,竹符,竹符，顶端涂朱。,1979,不明,长度：142毫米 | 重量：8.42克 | 宽度：15毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_6/6866693d_c11c_491a_9843_a3b7006911de/mid_00031473_001.jpg,1
竹符,暂无,竹符,竹符,暂无,不明,长度：90.50毫米 | 重量：3.04克 | 宽度：11毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/82f51c27_efcd_438e_92bc_a3b901640555/mid_00230310_001.jpg,1
竹符,暂无,竹符,竹符,暂无,不明,长度：80毫米 | 重量：5.62克 | 宽度：24毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/59d4ae57_f411_4ff6_b61c_a3b90164085e/mid_00230312_001.jpg,1
竹符,暂无,竹符,竹符,1979,不明,高度：93毫米 | 宽度：18毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/9098fbef_7bc2_43c1_a91e_a3b7011395cd/mid_00087192_001.jpg,1
竹符；游戏棋子,暂无,竹符 | 游戏棋子,竹制游戏筹码或竹制符节。一面刻有铭文。,1979,不明,高度：62毫米 | 宽度：15毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/ef1823cc_250f_450c_99e4_a3b70113940c/mid_00087191_001.jpg,1
竹符,暂无,竹符,竹符。一面有铭文。,1996,不明,高度：72毫米 | 宽度：12毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/bb6757e9_e6ea_42a0_8815_a3b70113b5b8/mid_00087212_001.jpg,1
竹签；游戏筹码,暂无,竹签 | 游戏棋子,竹制游戏棋子或竹制符节。一面刻有铭文。,1979,不明,高度：92毫米 | 宽度：17毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/146038b8_35bb_4d3c_936a_a3b70113ae63/mid_00087207_001.jpg,1
竹符,暂无,竹符,竹符,暂无,不明,长度：89毫米 | 重量：2.64克 | 宽度：9毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/f99f195a_09e0_406e_9e97_a3b9016406ec/mid_00230311_001.jpg,1
竹符,暂无,竹符,青顶竹符,暂无,不明,长度：77毫米 | 重量：3.48克 | 宽度：15毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/471d1f0b_0818_4021_8450_a3b9016409e3/mid_00230313_001.jpg,1
竹符；游戏棋子,暂无,竹符 | 游戏棋子,竹制游戏筹码或竹制符节。一面刻有铭文。,1979,不明,高度：92毫米 | 宽度：16毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/b18e717a_3a65_4fe6_98e1_a3b701138749/mid_00087185_001.jpg,1
竹签；游戏筹码,暂无,竹签 | 游戏棋子,竹制游戏棋子或竹制筹码。一面刻有铭文。,1979,不明,高度：56毫米 | 宽度：13毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/f6dff53b_9c5e_44f7_905f_a3b701138d06/mid_00087188_001.jpg,1
竹符；游戏棋子,暂无,竹签 | 筹码,竹符。一面有铭文。,1979,不明,高度：88毫米 | 宽度：15毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/c739af22_c5ca_4697_b07f_a3b701139d0a/mid_00087197_001.jpg,1
竹签；游戏筹码,暂无,竹筹 | 游戏棋子,竹制游戏棋子或竹制符节。一面刻有铭文。,1979,不明,高度：95毫米 | 宽度：17毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/0d34c552_6abb_4563_bce5_a3b70113aad3/mid_00087205_001.jpg,1
竹符；游戏棋子,暂无,竹签 | 游戏棋子,竹制游戏筹码或竹制符节。一面刻有铭文。,1979,不明,高度：91毫米 | 宽度：16毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/d9335489_60a7_4188_9244_a3b701139bda/mid_00087196_001.jpg,1
竹签；游戏棋子,暂无,竹签 | 游戏棋子,竹制游戏棋子或竹制筹码。一面刻有铭文。,1979,不明,高度：63毫米 | 宽度：14毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/a07e5a40_fe42_4b28_9a18_a3b70113a7d3/mid_00087203_001.jpg,1
竹签；游戏棋子,暂无,竹签 | 游戏棋子,竹符。一面有铭文。,1979,不明,高度：89毫米 | 宽度：17毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/69a8e592_53ad_4713_a0e6_a3b701139e60/mid_00087198_001.jpg,1
竹符；游戏棋子,暂无,竹筹 | 游戏棋子,竹制游戏棋子或竹制符节。粗糙一面刻有铭文。,1979,不明,高度：64毫米 | 宽度：14毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/3ec5d6fb_6593_43c2_8429_a3b7011342a4/mid_00087163_001.jpg,1
竹签；游戏筹码,暂无,竹签 | 游戏棋子,竹制游戏棋子或竹制符节。粗糙一面刻有铭文。,1979,不明,高度：61毫米 | 宽度：14毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/fabe0dd0_e5ac_4043_9730_a3b701133dc7/mid_00087161_001.jpg,1
竹签；游戏棋子,暂无,竹签 | 游戏棋子,竹制游戏棋子或竹制签筹。粗糙一面刻有铭文。,1979,不明,高度：62毫米 | 宽度：16毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/f194abd3_6848_48e5_aec8_a3b70113a16d/mid_00087200_001.jpg,1
竹符,暂无,竹符,竹符。一面有铭文。,1996,不明,高度：64.50毫米 | 宽度：10.50毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/6d598b12_0acb_41eb_ae1a_a3b70113b496/mid_00087211_001.jpg,1
竹符,暂无,竹符,竹符。一面有铭文。,1996,不明,高度：65.50毫米 | 宽度：10毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/1f0d5df7_9301_4366_824f_a3b70113b280/mid_00087210_001.jpg,1
竹符,暂无,竹符,竹符。一面有铭文。,1996,不明,高度：62毫米 | 宽度：10毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/1f95ccba_470a_41bc_989c_a3b70113b142/mid_00087209_001.jpg,1
竹符,暂无,竹符,竹符。顶端涂朱。,1979,不明,高度：134毫米 | 宽度：14毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_17/9a315068_97b6_44fd_9a64_a3b7011b060c/mid_00089618_001.jpg,1
竹符,暂无,竹符,竹符。一面有铭文。,1996,不明,高度：66毫米 | 宽度：10毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/636ff2dc_ef99_4953_ae1a_a3b70113afbe/mid_00087208_001.jpg,1
竹符；游戏棋子,暂无,竹筹 | 游戏棋子,竹制游戏棋子或竹制符节。光滑一面有十二个钻孔（其中六个涂为绿色），粗糙一面刻有铭文。,1979,不明,高度：93毫米 | 宽度：16毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/509ebeb5_3a93_43ed_8e5b_a3b701133703/mid_00087158_001.jpg,1
竹筹；游戏筹码,暂无,竹签 | 游戏棋子,竹制游戏筹码或竹制符节。光滑一面有五枚钻刻的圆孔，并施以绿彩。粗糙一面刻有铭文。,1979,不明,高度：78毫米 | 宽度：14毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/0c47b978_7023_4e03_9edc_a3b70113a62e/mid_00087202_001.jpg,1
竹签；游戏筹码,暂无,竹筹 | 游戏棋子,竹制游戏棋子或竹制符节。光滑一面钻有十二个圆孔，粗糙一面刻有铭文。,1979,不明,高度：91毫米 | 宽度：14毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/3402df89_c86e_48ef_99f6_a3b70113a91b/mid_00087204_001.jpg,1
竹签；游戏筹码,暂无,竹签 | 游戏筹码,竹制游戏棋子或竹制签筹。光滑一面钻有八个圆孔，孔内涂绿色。粗糙一面刻有铭文。,1979,不明,高度：92毫米 | 宽度：18毫米,竹子,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/8effa9c2_36e6_49ba_b20c_a3b70113ac7d/mid_00087206_001.jpg,1
竹符；游戏棋子,暂无,竹签 | 筹码,竹制游戏筹码或竹制签筹。光滑一面有五枚钻刻的圆孔，并填以绿色。粗糙一面刻有铭文。,1979,不明,高度：78毫米 | 宽度：12毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/1b23a194_3dde_4bf9_ba86_a3b70113a45f/mid_00087201_001.jpg,1
竹筹；游戏筹码,暂无,竹筹 | 游戏棋子,竹制游戏棋子或竹制签筹。光滑一面有十二个钻刻的圆圈，其中六个涂为绿色。粗糙一面刻有铭文。,1979,不明,高度：94毫米 | 宽度：15毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/1b6cf5d4_91b0_45c5_8b0e_a3b70113359f/mid_00087157_001.jpg,1
竹签；筹码,暂无,竹签 | 游戏棋子,竹制游戏筹码或竹制符节。光滑一面有八个钻入竹身的圆孔；同侧另一端有一圆环（由三个同心圆组成）。粗糙一面刻有铭文。,1979,不明,高度：80毫米 | 宽度：40毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/c6372ca9_6410_4105_b867_a3b70113a01c/mid_00087199_001.jpg,1
竹签；游戏棋子,暂无,竹符 | 游戏棋子,竹制游戏棋子或竹制符节。光滑一面有十二个钻孔而成的圆圈，原可能为绿色。另一面刻有铭文。,1979,不明,高度：91毫米 | 宽度：15毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/53dec18a_ad0d_4ca7_a651_a3b701113650/mid_00086291_001.jpg,1
竹签；游戏棋子,暂无,竹签 | 游戏棋子,竹制博具或竹筹。光滑面有十二个钻孔（两端各六孔，均施绿色），中央另有一红色钻孔。粗糙面刻有铭文。,1979,不明,高度：65毫米 | 宽度：15毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/de2cbabe_9828_4869_9cda_a3b7011396fd/mid_00087193_001.jpg,1
竹符；游戏棋子,暂无,竹签 | 游戏棋子,竹制博具（或竹制筹码）。光滑面有十二个钻刻圆孔，原应呈绿色；其上另有三个圆圈（每个由三重同心圆组成）。粗糙面刻有铭文。,1979,不明,高度：94毫米 | 宽度：18毫米,竹子,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/b269550d_ec0c_4366_bc5d_a3b701133c34/mid_00087160_001.jpg,1
竹签；游戏筹码,暂无,竹筹 | 游戏棋子,竹制博具（或称竹筹）。光滑一面钻有十个小圆孔：两端各五孔。一端孔洞涂红色；另一端孔洞施绿色。粗糙一面刻有场所题记（茶馆/赌坊？）。,1979,不明,高度：78毫米 | 宽度：13毫米,竹,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_16/e702ede8_c88a_465f_bd54_a3b7011388a3/mid_00087186_001.jpg,1
纸币,暂无,纸币,纸币：军用钞票。（整体）（整体）| 两面旗帜，铭文。主色调为绿色。（正面）（正面）| 长段铭文。主色调为绿色。（背面）（背面）,1980,不明,高度：82毫米 | 宽度：121毫米,纸,https://media.britishmuseum.org/media/Repository/Documents/2014_10/16_14/360eadba_b335_4e87_b1be_a3c600f6b5c4/mid_01020371_001.jpg,1
纸币,暂无,纸币,纸币。（整体）| 飞机、军用坦克、铁锹、玉米。紫色印刷。（正面）| 上方中文铭文；下方日文铭文。黑色印刷。（背面）,1988,发行方：满洲帝国政府印刷所,高度：99毫米 | 宽度：45毫米,纸,无图片,1
纸币,暂无,纸币,纸币。中国人民银行贰分票。整体设计为蓝色。（正背同）（正背同） | 右侧飞机图案。（正面）（正面）,2005 ,不明,高度：45毫米 | 长度：95毫米,纸,无图片,1
纸币,暂无,纸币,纸币。中国人民银行壹分券。整体设计为蓝色。（整体）（整体）| 右侧卡车图案。（正面）（正面）,2005 ,不明,高度：42毫米 | 长度：90毫米,纸,无图片,1
纸币,暂无,纸币,纸币。中国人民银行壹圆券。整体呈红褐色调。水印：空首布形图案（整面） | 右侧身着传统服饰的两人（代表中国两个少数民族）（正面） | 万里长城（背面）,2005 ,不明,高度：63毫米 | 长度：140毫米,纸,无图片,1
