name,dynasty,type,description,entry_time,Author,size,materials,图片URL,museum_id
月里曹娥图,元朝,"挂轴画  
绘画  
卷轴画  
中国画风格",立轴；绢本设色,1960,赵清涧,"画心：171.5厘米 × 95.7厘米（67又1/2英寸 × 37又11/16英寸）
裱褙：274.5厘米 × 117厘米（108又1/16英寸 × 46又1/16英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1946-138/full/!650,650/0/default.jpg",2
礼器（壶）,西汉,"礼器  
青铜器",青铜,1985,不明,高31.7厘米，宽23.3厘米（12又1/2 × 9又3/16英寸）,青铜,"https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX24_241001_17249/full/!650,650/0/default.jpg",2
黑色带蜂窝状内含物的鼻烟壶,清朝,石制鼻烟壶,杏仁状玄武岩含包裹体,1998,不明,高（含瓶塞）6.3厘米，宽3.8厘米，厚2.8厘米（2又7/16×1又1/2×1又1/16英寸）,玄武岩,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV021414/full/!650,650/0/default.jpg",2
鼻烟壶,乾隆年间,"鼻烟壶  
粉彩",粉彩瓷,1992,不明,高7.9厘米（不含瓶塞），宽4.0厘米，厚2.3厘米（3又1/8×1又9/16×7/8英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV020787/full/!650,650/0/default.jpg",2
透雕双龙纹圆饰,"东周
战国时期",透雕圆饰,鎏金青铜,1950,不明,直径6.7厘米（2又5/8英寸）,青铜,"https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX24_240926_17175/full/!650,650/0/default.jpg",2
广固南寺造塔颂,北齐,拓片,拓片；纸本墨拓,1952,不明,"画面尺寸：49.5×92厘米（19又1/2×36又1/4英寸）
含装裱尺寸：53×105.5厘米（20又7/8×41又9/16英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV04738/full/!650,650/0/default.jpg",2
致朱耷书,清朝,"书信  
相册  
绘画  
书法",册页（副）；灰纸水墨,1998,石涛,书法作品：18.7厘米×12.7厘米（7又3/8英寸×5英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1968-204_f/full/!650,650/0/default.jpg",2
文天祥画像,清朝,拓片,立轴；纸本墨拓,1978,秦嬴，赞颂，雕刻匠,尺寸：画心34×90.2厘米（13又3/8×35又1/2英寸）；含装裱38.3×103.8厘米（15又1/16×40又7/8英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV05330/full/!650,650/0/default.jpg",2
致朱达书,清朝,"书信  
画册  
绘画  
书法",册页（幅）；灰纸水墨,2007,石涛,书法：18.7 x 12.7厘米（7又3/8 x 5英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1968-204_b/full/!650,650/0/default.jpg",2
《文敏公三书家像》,清朝,拓片,立轴；纸本拓片,1979,张祥河（张祥河），抄写者，雕刻代理人,"画幅尺寸：120.2×31.6厘米（47又5/16×12又7/16英寸）
装裱尺寸：130×42.5厘米（51又3/16×16又3/4英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV04641/full/!650,650/0/default.jpg",2
花鸟杂画册,清朝,"册页
书法（书写）
书法（视觉作品）",册页；纸本设色,1999,高凤翰,"书法：22 x 39.7厘米（8 11/16 x 15 5/8英寸）  
单页：60.5 x 47.9厘米（23 13/16 x 18 7/8英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV03778/full/!650,650/0/default.jpg",2
石碑侧面饰有浮雕人像,南北朝时期,拓片,拓片；纸本墨拓,1929,不明,尺寸：122.5×31厘米（48又1/4×12又3/16英寸）；143×35厘米（56又5/16×13又3/4英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV04960/full/!650,650/0/default.jpg",2
信,清朝,"册页
书法（视觉作品）
信函（通信）",册页；纸本水墨,1931,不明,书法作品：22.8 × 10.5厘米（9 × 4又1/8英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV05869/full/!650,650/0/default.jpg",2
信,清朝,"册页
书法（视觉作品）
书信（通信）",册页；木版印刷植物纹饰信笺纸上水墨画,1923,王溱,"书法（三）：23.2 × 11.8厘米（9 1/8 × 4 5/8英寸）  
书法（jjj）：23 × 12.1厘米（9 1/16 × 4 3/4英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV05896/full/!650,650/0/default.jpg",2
信,清朝,"册页
书法（视觉作品）
信札",册页；木版印刷墨色，红色（kkk）；淡紫色（lll）；饰有植物纹样的信笺纸,1904,万青藜,"书法（kkk）：23.2×12.1厘米（9 1/8×4 3/4英寸）  
书法（lll）：23.5×12厘米（9 1/4×4 3/4英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV05898/full/!650,650/0/default.jpg",2
信,清朝,"册页
书法（视觉作品）
信函（通信）",册页；木版印花笺纸上墨笔,1949,吴省兰,书法作品：18.6 × 13 厘米（7 5/16 × 5 1/8 英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV05853/full/!650,650/0/default.jpg",2
信,清朝,"册页  
书法（视觉作品）  
信札（通信）",册页；木版印刷茶壶纹笺纸上墨绘,2004,丁宝桢,"书法（cc）：22.6 × 12.4厘米（8 7/8 × 4 7/8英寸）  
书法（dd）：22.8 × 12.4厘米（9 × 4 7/8英寸）  
书法（ee）：22.8 × 12.4厘米（9 × 4 7/8英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV05870/full/!650,650/0/default.jpg",2
信,清朝,"册页
书法（视觉作品）
信函（书信往来）",册页；木版印刷蓝色笺纸，饰以渔猎场景，水墨设色,1903,曾国藩,书法：22.6 × 11.4厘米（8又7/8 × 4又1/2英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV05860/full/!650,650/0/default.jpg",2
信,清朝,"册页
书法（视觉作品）
信函（通信）",册页；木版印刷信笺纸上墨绘钱币纹样,1946,周家楣,"书法（ss）：23 × 12.1厘米（9 1/16 × 4 3/4英寸）  
书法（tt）：22.9 × 12.2厘米（9 × 4 13/16英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV05884/full/!650,650/0/default.jpg",2
红绿彩绘鱼藻纹碗,"晋朝
南宋","陶瓷
盆",釉下奶白底釉加釉上彩绘磁州窑瓷器,1948,不明,高5.8厘米，直径18.5厘米（2又5/16×7又5/16英寸）,暂无,无图片,2
何,西周时期,"器物（容器）
青铜器",青铜,2003,不明,高24.0厘米，宽25.0厘米，深15.6厘米（9又7/16×9又13/16×6又1/8英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV024138/full/!650,650/0/default.jpg",2
孔子门徒,宋朝,"拓片
册页",册页；纸本水墨,1928,不明,"拓片：30.5×40.3厘米（12×15又7/8英寸）
整体：30.8×47.5厘米（12又1/8×18又11/16英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV04558/full/!650,650/0/default.jpg",2
《淳化阁法帖》,北宋,"拓本  
册页",拓片；纸本墨拓,1950,王羲之,"书法：24.8厘米×18.9厘米（9又3/4英寸×7又7/16英寸）
册页：31.8厘米×23.8厘米×2.8厘米（12又1/2英寸×9又3/8英寸×1又1/8英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV06683/full/!650,650/0/default.jpg",2
孔子门徒,宋朝,"拓片
册页",册页；纸本水墨,1932,不明,拓片：30.5×40.3厘米（12×15又7/8英寸） 整体：30.8×47.5厘米（12又1/8×18又11/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV04556/full/!650,650/0/default.jpg",2
《淳化阁法帖》,北宋,"拓本
册页",拓片；纸本墨拓,2008,不明,"书法：24.8×18.9厘米（9又3/4×7又7/16英寸）
册页：31.8×23.2×3.8厘米（12又1/2×9又1/8×1又1/2英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV06967/full/!650,650/0/default.jpg",2
秋山关,清朝,"立轴画  
绘画  
卷轴画  
中国画风格",立轴；绢本设色,1931,荆浩（传）,"画心：183 × 93厘米（72又1/16 × 36又5/8英寸）
裱褙：313 × 116.2厘米（123又1/4 × 45又3/4英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1947-106/full/!650,650/0/default.jpg",2
《携琴访友图》,明朝,"挂轴  
绘画  
卷轴画  
中国画风格",立轴；绢本水墨,1933,丁玉川,"画心：170 x 91.5 厘米（66 15/16 x 36 英寸）  
裱褙：231 x 111 厘米（90 15/16 x 43 11/16 英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1949-92/full/!650,650/0/default.jpg",2
持扇仕女,清朝,"挂轴  
绘画  
卷轴画  
中国画风格",立轴；纸本设色,1919,吴履,"画心：85.8×31.5厘米（33又3/4×12又3/8英寸）  
书法：109.3×45.3厘米（43又1/16×17又13/16英寸）  
裱褙：233×63.1厘米（91又3/4×24又13/16英寸）","纸（纤维制品）
墨
色","https://media.artmuseum.princeton.edu/iiif/3/collection/1998-777/full/!650,650/0/default.jpg",2
盘子,乾隆年间,"陶瓷  
盘子（碟子）  
青花瓷  
中国陶瓷风格",青花瓷,1985,不明,高2.9厘米，直径23.2厘米（1又1/8 x 9又1/8英寸）,釉下彩瓷,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV023487/full/!650,650/0/default.jpg",2
雪中行人与侍从,明朝,"册页
绘画
书法（视觉作品）
中国画风格",册页；纸本水墨,1948,谢时臣,"画作：22.1×18.5厘米（8又11/16×7又5/16英寸）  
书法：22.1×18.5厘米（8又11/16×7又5/16英寸）  
页幅：31.8×48厘米（12又1/2×18又7/8英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV03477/full/!650,650/0/default.jpg",2
风景,清朝,"挂轴  
卷轴画  
中国画风格",立轴；纸本水墨,1966,查士标,"画作：69.8×47厘米（27又1/2×18又1/2英寸）  
装裱：188×62.4厘米（74×24又9/16英寸）","纸（纤维制品）
墨","https://media.artmuseum.princeton.edu/iiif/3/collection/2011-108/full/!650,650/0/default.jpg",2
建筑,"盛唐时期
现代时期","绘画  
洞穴壁画  
复制品（衍生作品）",纸本设色,2006,詹姆斯·C·罗工作室,"149.5 × 96.3 厘米（58 7/8 × 37 15/16 英寸）
画框：155.3 × 103.2 × 5.1 厘米（61 1/8 × 40 5/8 × 2 英寸）","墨  
纸（纤维制品）","https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2016_41963/full/!650,650/0/default.jpg",2
仓库模型,东汉,"雕塑  
模型",绿釉陶器,1944,不明,27.5 × 35.5 厘米（10 13/16 × 14 英寸）,"陶器
釉料","https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX24_240917_16647/full/!650,650/0/default.jpg",2
蓝套料雕鲤鱼纹玻璃鼻烟壶,清朝,"玻璃工艺
鼻烟壶",蓝层玻璃,1900,不明,带塞高5.0厘米，宽3.0厘米，厚2.0厘米（1又15/16×1又3/16×13/16英寸）,玻璃覆盖层,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV021204/full/!650,650/0/default.jpg",2
龙纹盘,嘉靖时期,漆盘,漆,1903,不明,高3.7厘米，直径22.6厘米（1又7/16×8又7/8英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV024429/full/!650,650/0/default.jpg",2
鼻烟壶,乾隆年间,"金属加工  
鼻烟壶  
浮雕",白镴,1928,不明,带塞高8.2厘米，直径4.1厘米（3又1/4×1又5/8英寸）,锡铅合金,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV020156/full/!650,650/0/default.jpg",2
镜子,明朝,"手镜  
饰物",青铜,1975,不明,直径12.5厘米，高1.3厘米（1/2×4 15/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV022536/full/!650,650/0/default.jpg",2
鼻烟壶,乾隆年间,"玻璃制作工艺与技术
鼻烟壶",蓝底套色玻璃,1998,不明,高5.9厘米（不含瓶塞），宽4.7厘米，厚2.2厘米（2又5/16×1又7/8×7/8英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV021065/full/!650,650/0/default.jpg",2
鼻烟壶,乾隆年间,"玻璃制作工艺与技术
鼻烟壶",玻璃,1961,不明,带塞高6.7厘米，宽3.6厘米，厚1.5厘米（2又5/8×1又7/16×9/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV021254/full/!650,650/0/default.jpg",2
衣钩,"东周  
战国时期","服饰配件  
青铜器  
装饰品",鎏金青铜,1999,不明,高2.5厘米，长16.5厘米，宽1.7厘米（1×6 1/2×5/8英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV022058/full/!650,650/0/default.jpg",2
鱼纹盘或碗残片,南宋,"陶瓷  
碗（器皿）  
碟",青釉陶瓷,1902,不明,10.6 × 9.9 × 3.4 厘米（4又3/16 × 3又7/8 × 1又5/16英寸）,陶瓷釉料,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV02561/full/!650,650/0/default.jpg",2
北方龟蛇（玄武）,魏朝,雕塑,深灰色陶土，残留白色陶衣与红色颜料,2000,不明,高12.6厘米，宽19.6厘米，厚11.2厘米（4又15/16×7又11/16×4又7/16英寸）,"颜料  
黏土  
泥浆","https://media.artmuseum.princeton.edu/iiif/3/collection/INV023177/full/!650,650/0/default.jpg",2
题名页：《趋古》,清朝,"册页
绘画
书法（文字）
书法（视觉作品）",册页；纸本水墨,1925,王时敏,"画作尺寸：47.9厘米×28.3厘米（18又7/8英寸×11又1/8英寸）
画叶尺寸：63厘米×48.5厘米（24又13/16英寸×19又1/8英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1973-67N_SL/full/!650,650/0/default.jpg",2
酒杯（觯）,商朝,"礼器  
杯  
青铜器",足部铸有铭文的青铜器,1970,不明,高15.0厘米，口沿直径8.5厘米（5又7/8 x 3又3/8英寸）,青铜,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV020879/full/!650,650/0/default.jpg",2
透雕花卉纹带环耳香炉,清朝,"玉器
香炉",斑驳的绿黄色玉石,1905,不明,高17.2厘米，宽18.0厘米，直径10.9厘米（6又3/4 × 7又1/16 × 4又5/16英寸）,玉,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV023626/full/!650,650/0/default.jpg",2
风景人物图,分裂时期,拓片,纸本；墨拓,2003,不明,图像尺寸：35.6厘米 × 103厘米（14英寸 × 40又9/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV04742/full/!650,650/0/default.jpg",2
佛教石碑,北魏,拓片,纸本；墨拓,2002,不明,尺寸：218.5×112厘米（86×44又1/8英寸） 230.3×120厘米（90又11/16×47又1/4英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV08876/full/!650,650/0/default.jpg",2
风景人物图景,南北朝时期,拓片,纸本；墨拓,1928,不明,图像尺寸：35.5 × 103 厘米（14 × 40 9/16 英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV04741/full/!650,650/0/default.jpg",2
碑侧饰有浮雕人像,分裂时期,拓片,挂轴；纸本墨拓,2007,不明,尺寸：123.5×31厘米（48又5/8×12又3/16英寸）；装裱后尺寸：143.5×35厘米（56又1/2×13又3/4英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV04958/full/!650,650/0/default.jpg",2
齐双胡等人造佛碑（背面）,北魏,拓片,立轴；纸本墨拓,1950,不明,"尺寸：111 × 61厘米（43又11/16 × 24英寸）  
装裱后尺寸：131 × 64.2厘米（51又9/16 × 25又1/4英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV04967/full/!650,650/0/default.jpg",2
信,明朝,"书信  
相册  
绘画  
书法（文字）  
书法（视觉作品）",册页（开）；纸本水墨,1908,冯彬,书法作品：27.4 × 22.3厘米（10又13/16 × 8又3/4英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU_E_2020_61449/full/!650,650/0/default.jpg",2
信,明朝,"册页
绘画
书法（文字）
书法（视觉作品）
信札",册页；纸本水墨,1932,冒襄,书法：24.5 × 10.9 厘米（9 5/8 × 4 5/16 英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV05675/full/!650,650/0/default.jpg",2
信,清朝,"册页
绘画
书法（文字）
书法（视觉作品）
信札（通信）",册页；纸本水墨,1961,傅眉,书法作品：16.8 × 16.7厘米（6又5/8 × 6又9/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV05668/full/!650,650/0/default.jpg",2
信,明朝,"信件（通信）  
相册  
绘画  
书法（书写）  
书法（视觉作品）",册页（开）；纸本水墨,2000,黄汝亨,书法作品：23.1 × 25.9 厘米（9 1/8 × 10 3/16 英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU_E_2020_61351/full/!650,650/0/default.jpg",2
牡丹,清朝,画作,册页；绢本设色,1999,"姜渔 姜渔  
张迺耆 张迺耆  

（注：根据中文姓名翻译惯例，采用音译加汉字对应形式呈现，保留原姓名用字迺的繁体形态，并重复一次姓名以符合中文双字姓名的书写习惯）","画作尺寸：36.3 × 26.2 厘米（14 5/16 × 10 5/16 英寸）
画页尺寸：42.5 × 28.7 厘米（16 3/4 × 11 5/16 英寸）","墨  
颜料  
丝绸（纺织品）","https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2016_38973/full/!650,650/0/default.jpg",2
酒爵,安阳时期,"酒杯
青铜器",青铜,1943,不明,高18.8厘米，宽16.5厘米，厚9.0厘米（7又3/8×6又1/2×3又9/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV024527/full/!650,650/0/default.jpg",2
王居士墓志铭,唐朝,"书法（视觉作品）  
绘画  
拓片  
册页  
书法（书写）",十五开册页，纸本墨拓,1911,敬客,"书法（九开，每开约）：19.5 x 9.4厘米（7又11/16 x 3又11/16英寸）  
题跋（六开）  
单开全幅：24.3 x 25.6厘米  
册页：24.5 x 12.7 x 2.2厘米（9又5/8 x 5 x 7/8英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/1998-139/full/!650,650/0/default.jpg",2
庙宇守护者,唐朝,"陶瓷  
陶俑  
丧葬艺术",细腻的红褐色陶胎，施三彩釉。,1966,不明,高74.0厘米，宽16.1厘米，厚15.8厘米（29又1/8×6又5/16×6又1/4英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV024130/full/!650,650/0/default.jpg",2
绿釉刻花执壶带盖,"五代
北宋","壶  
陶瓷  
石器",釉陶器,1946,不明,高21.5厘米 × 直径14.1厘米（8又7/16 × 5又9/16英寸）,陶器,"https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2018-1953615/full/!650,650/0/default.jpg",2
宫女,唐朝,"陶瓷  
人像",白彩红陶，残留颜料痕迹,1974,不明,高35.4厘米，宽10.2厘米，厚9.3厘米（13又15/16×4×3又11/16英寸）,"颜料  
陶器  
泥釉","https://media.artmuseum.princeton.edu/iiif/3/collection/1997-72_SL/full/!650,650/0/default.jpg",2
葡萄纹兽纹铜镜,唐朝,"饰品
手镜",鎏金铜,1909,不明,直径14.7厘米，高1.6厘米（5又13/16×5/8英寸）,青铜,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV022632/full/!650,650/0/default.jpg",2
冬日山水行旅（雪山行旅）,清朝,"立轴  
绘画  
卷轴画  
中国画风格",立轴；绢本设色,1946,苏宜,"画作：181.9 × 99.1厘米（71 5/8 × 39英寸）  
装裱：238.1 × 120.3厘米（93 3/4 × 47 3/8英寸）  
含轴头：128.3厘米（50 1/2英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1965-263/full/!650,650/0/default.jpg",2
锥形圆柱状青花瓷鼻烟壶，饰有孩童嬉戏图。,道光年间,"鼻烟壶  
青花  
中国陶瓷风格",青花瓷,1981,不明,带塞高7.4厘米，直径3.3厘米（2又15/16×1又5/16英寸）,瓷器,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV020600/full/!650,650/0/default.jpg",2
日以继夜——十三陵水库工地之夜,现代时期,"木版画
版画",木版画；纸本设色,1950,梁栋,"块体尺寸：26.8 × 73.2 厘米（10 9/16 × 28 13/16 英寸）
单页尺寸：33.6 × 79.8 厘米（13 1/4 × 31 7/16 英寸）","纸（纤维制品）
墨","https://media.artmuseum.princeton.edu/iiif/3/collection/2009-125/full/!650,650/0/default.jpg",2
鼻烟壶,乾隆年间,"鼻烟壶  
青花  
中国陶瓷风格",青花瓷,1994,不明,高6.2厘米，直径3.7厘米（不含塞）；2又7/16英寸×1又7/16英寸,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV020639/full/!650,650/0/default.jpg",2
汉宫夜课,明朝,"挂轴  
绘画  
卷轴画  
中国画风格",立轴；绢本设色,1962,徐崇矩,"画作尺寸：126 x 48厘米（49又5/8 x 18又7/8英寸）  
装裱尺寸：252.5 x 63.8厘米（99又7/16 x 25又1/8英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1946-125/full/!650,650/0/default.jpg",2
鼻烟壶,乾隆年间,"软瓷  
鼻烟壶  
青花  
中国陶瓷风格",青花瓷,1998,不明,高7.9厘米，直径2.1厘米（3又1/8 x 13/16英寸），无盖,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV020813/full/!650,650/0/default.jpg",2
站立武士,西晋,"陶瓷  
人像",陶器，施以泥釉及红黑彩绘,1935,不明,高39.4厘米，宽20.8厘米，厚9.2厘米（15又1/2×8又3/16×3又5/8英寸）,"陶器
颜料
黏土","https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2021_64498/full/!650,650/0/default.jpg",2
葫芦形瓷胎鼻烟壶，饰葫芦叶纹珐琅彩,嘉庆年间,鼻烟壶,彩绘瓷塑,1994,不明,高7.8厘米，宽4.1厘米，厚3.2厘米（3又1/16×1又5/8×1又1/4英寸），带塞。,"珐琅
瓷器","https://media.artmuseum.princeton.edu/iiif/3/collection/INV021459/full/!650,650/0/default.jpg",2
