name,dynasty,type,description,entry_time,Author,size,materials,图片URL,museum_id
硬币,天启,硬币,铜合金钱币：天启通宝。（整体）（整体）| 四字铭文。（正面）（正面）| 一字铭文。（背面）（背面）,暂无,不明,重量：3.20克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2019_3/6_12/158c0663_a697_4bd7_bb33_aa0800d02f5e/mid_COC274598.jpg,1
硬币,北宋 | 治平,硬币,铜合金钱币：治平通宝,暂无,不明,重量：2.72克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_11/25_9/c7705202_dfb5_4c81_b07b_b233009557a8/mid_Cab_824_OFFICIAL_0182.jpg,1
硬币,唐朝,硬币,铜合金钱币：开元通宝。（正面）（正面）| 单字。（背面）（背面）,1996.0,不明,直径：23毫米 | 重量：3.67克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_12/16_16/6688ad17_7f84_427b_a00e_b2480108568f/mid_Cab_822_OFFICIAL_1539.jpg,1
硬币；护身符,暂无,硬币 | 护身符,银质钱币形护身符。边缘穿四孔（上下各二）。整体 | 正面四字铭文。 | 背面四字铭文。,1983.0,不明,直径：45毫米 | 重量：12.59克,银,无图片,1
硬币,唐朝,硬币,铜合金钱币：开元通宝。（正面）（正面）| 单字。（背面）（背面）,1996.0,不明,直径：23毫米 | 重量：3.75克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_12/16_16/16b7fc7a_94ef_42ad_b128_b248010c3cac/mid_Cab_822_OFFICIAL_2034.jpg,1
硬币；护身符,明朝 | 清朝,硬币 | 护身符,"铜合金钱形饰件（完整）  
六字铭文（正面）  
六字铭文（背面）",1993.0,不明,直径：53毫米 | 重量：128.49克,铜合金,无图片,1
硬币,天启,硬币,铜合金钱币：天启通宝。（整体）（整体）| 四字铭文。（正面）（正面）| 一字铭文。（背面）（背面）,暂无,不明,重量：2.90克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2019_3/6_12/dc07975d_66ea_4ce5_902d_aa0800d0319e/mid_COC274600.jpg,1
硬币,唐朝,硬币,铜合金钱币：开元通宝。（正面）（正面）| 单字。（背面）（背面）,1996.0,不明,直径：23毫米 | 重量：3.41克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_12/16_16/b4d7cb8a_e16d_42f1_b6e9_b248010c0dc0/mid_Cab_822_OFFICIAL_1917.jpg,1
硬币,崇祯,硬币,铜合金钱币：崇祯通宝。（整体）（整体） | 四字铭文。（正面）（正面） | 单字铭文（穿孔下方）。（背面）（背面）,暂无,不明,重量：2.77克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_10/11_15/3fca4635_fc05_4a7b_9c92_b20601053d45/mid_Cab_830_OFFICIAL_0156.jpg,1
硬币,唐朝,硬币,铜合金钱币：开元通宝。（正面）（正面）| 单字。（背面）（背面）,1982.0,不明,直径：25毫米 | 重量：3.75克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_12/16_16/02a9be4a_8068_4ce8_bc32_b248010c72b4/mid_Cab_822_OFFICIAL_2208.jpg,1
硬币,崇祯,硬币,铜合金钱币：崇祯通宝。（整体）（整体）| 四字铭文。（正面）（正面）| 单字铭文（穿孔上方）。（背面）（背面）,暂无,不明,重量：2.64克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_10/11_15/80987f57_df4c_48f5_9650_b206010580ee/mid_Cab_830_OFFICIAL_0198.jpg,1
硬币,北朝 | 北齐,硬币,铜合金钱币：常平五铢。,暂无,不明,重量：3.46克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2025_1/30_15/6e67570a_f2f0_4edf_b018_b27500fb9e9e/mid_Cab_821_OFFICIAL_1723.jpg,1
钱币；布币,战国时期,钱币 | 布币,铲币，方肩方足。,暂无,不明,长度：47毫米 | 重量：6.29克 | 宽度：28毫米,青铜,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_15/565f7ae1_949d_4d78_98c3_a3c301036e4f/mid_00811360_001.jpg,1
硬币,唐朝,硬币,铜币。,2005.0,不明,直径：24.50毫米 | 重量：4.03克,青铜,无图片,1
钱币；布币,战国时期,钱币 | 布币,铲币，圆肩弧足。,1996.0,不明,长度：69毫米 | 重量：9.26克 | 宽度：38毫米,青铜,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_15/9a29f103_3651_48a4_af8e_a3c301052598/mid_00811862_001.jpg,1
硬币,清朝 | 乾隆,硬币,铜合金钱币：乾隆通宝。币坯穿孔，边缘有损。（整体）（整体） | 四字铭文。（正面）（正面） | 铭文。（背面）（背面）,1976.0,不明,直径：23毫米 | 重量：2.46克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2025_2/17_13/dd52ff87_7e5f_4d28_80d7_b28700d6fc08/mid_Cab_850_OFFICIAL_1534.jpg,1
硬币,清朝 | 宣统,硬币,"银币。（整体）  
龙，周围环绕藏文。（正面）  
中文铭文。（反面）",1996.0,不明,直径：25毫米 | 重量：6.45克,银,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_13/456540db_46ec_4694_8bfb_a3c300e09f21/mid_00804960_001.jpg,1
硬币,清朝 | 宣统,硬币,银币。（整体）| 龙纹，周围环绕藏文。（正面）| 汉文。（背面）,1989.0,不明,直径：25毫米 | 重量：6.65克,银,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_13/ad4ed927_ae38_4e01_890c_a3c300e0a246/mid_00804962_001.jpg,1
硬币,暂无,硬币,银币。,1868.0,不明,直径：24毫米 | 重量：5.49克,银,https://media.britishmuseum.org/media/Repository/Documents/2024_8/29_16/d5ef8ba2_201c_45ac_b490_b1db01081328/mid_Cab_840_OFFICIAL_0061.jpg,1
硬币,嘉庆,硬币,铜钱：嘉庆通宝,1882.0,制造者：户部,直径：25毫米 | 重量：4.39克,黄铜,https://media.britishmuseum.org/media/Repository/Documents/2024_1/19_10/2d1c38da_decb_4f09_b00d_b0fc00a5dde5/mid_Obvs.jpg,1
硬币,清朝 | 宣统,硬币,"铜合金钱币。（整体）  
龙纹，周围环绕藏文。（正面）  
中文铭文。（背面）",1989.0,不明,直径：27毫米 | 重量：6.43克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_13/2baed669_c9bb_44b4_8380_a3c300e0a984/mid_00804967_001.jpg,1
硬币,清朝 | 宣统,硬币,"银币。（整体）  
龙纹，周围环绕藏文。（正面）  
中文铭文。（背面）",1996.0,不明,直径：26毫米 | 重量：3.35克,银,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_13/2a992d2d_369c_445c_bbc5_a3c300e0a554/mid_00804964_001.jpg,1
硬币,清朝 | 宣统,硬币,铜合金钱币。（整体）（整体）| 龙纹，周围环绕藏文铭文。（正面）（正面）| 中文铭文。（背面）（背面）,1989.0,不明,直径：27毫米 | 重量：5.99克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_13/f93b8856_80bb_429c_9231_a3c300e0ac88/mid_00804969_001.jpg,1
硬币,清朝 | 宣统,硬币,"铜合金钱币。（整体）  
龙纹，环绕藏文铭文。（正面）  
中文铭文。（背面）",1989.0,不明,直径：22毫米 | 重量：3.56克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_13/e4502594_e8e0_45e9_8841_a3c300e0af54/mid_00804971_001.jpg,1
硬币,清朝 | 宣统,硬币,银币。（整体）| 龙纹，周围环绕藏文。（正面）| 中文铭文。（背面）,1989.0,不明,直径：25毫米 | 重量：5.50克,银,https://media.britishmuseum.org/media/Repository/Documents/2014_10/13_13/0ef47bd2_3131_41d4_886f_a3c300e0a0d9/mid_00804961_001.jpg,1
硬币,清朝,硬币,铜币。,1981.0,不明,直径：18毫米 | 重量：1.68克,黄铜,无图片,1
硬币,天启,硬币,铜合金钱币：天启通宝。（整体）（整体）| 四字铭文。（正面）（正面）| 一字铭文。（背面）（背面）,暂无,不明,重量：2.75克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2019_3/6_12/ec2f7810_4e15_4137_b6e0_aa0800d041a1/mid_COC274614.jpg,1
硬币；护身符,清朝,钱币 | 护身符,铜质钱币形护符（完整）。正面铸有四字中文铭文。背面刻有25字衍化天城体铭文。,1976.0,不明,直径：68毫米 | 重量：62.40克,黄铜,无图片,1
硬币,崇祯,硬币,铜合金钱币：崇祯通宝。（整体）（整体）| 四字铭文。（正面）（正面）| 单字铭文（穿孔上方）。（背面）（背面）,暂无,不明,重量：2.93克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_10/14_8/6d80e9ac_2c84_4e03_8dbe_b2090088b0db/mid_Cab_830_OFFICIAL_0206.jpg,1
硬币,宣和,硬币,铁钱：宣和通宝。,1985.0,不明,直径：25.30毫米 | 重量：4.25克,铁,无图片,1
硬币；护身符,清朝 | 光绪,硬币 | 护身符,铜合金钱形饰件（完整）| 四字铭文（正面）| 四字铭文（背面）,1983.0,不明,直径：23毫米 | 重量：5.93克,铜合金,无图片,1
硬币,崇祯,硬币,铜合金钱币：崇祯通宝。（整体）（整体）| 四字铭文。（正面）（正面）| 单字铭文（穿孔下方）。（背面）（背面）,暂无,不明,重量：3.50克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_10/14_8/6ed01112_3f1f_4a62_a32f_b2090088e8ce/mid_Cab_830_OFFICIAL_0239.jpg,1
硬币,唐朝,硬币,铜合金钱币：开元通宝。（正面）（正面）| 单字。（背面）（背面）,1996.0,不明,直径：24毫米 | 重量：3.72克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_12/16_16/cad27c62_d2b3_4426_ac40_b2480108a317/mid_Cab_822_OFFICIAL_1764.jpg,1
硬币,唐朝,硬币,铜合金钱币：开元通宝。（正面）（整体）| 单字。（背面）（整体）,1996.0,不明,直径：23毫米 | 重量：3.53克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_12/16_16/11327260_a3d3_4541_b21b_b24801089018/mid_Cab_822_OFFICIAL_1704.jpg,1
硬币,清朝 | 道光,硬币,铜钱：道光通宝。,暂无,制造者：户部,直径：23毫米 | 重量：3.72克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2025_1/17_15/3dcba2a2_8813_4335_9a54_b26800ffe121/mid_Cab_839_OFFICIAL_0144.jpg,1
硬币,洪武,硬币,铜合金钱币：洪武通宝。（整体）（整体）| 四字铭文。（正面）（正面）| 一字铭文。（背面）（背面）,暂无,不明,重量：3.42克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2019_3/6_12/f747c895_2562_41fc_8b2f_aa0800ced75a/mid_COC274293.jpg,1
硬币,唐朝,硬币,铜合金钱币：开元通宝。（正面）（正面） | 单字。（背面）（背面）,1996.0,不明,直径：24毫米 | 重量：3.12克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_12/16_16/92baf19f_9470_480a_87d3_b248010c05d3/mid_Cab_822_OFFICIAL_1893.jpg,1
硬币,天启,硬币,铜合金钱币：天启通宝。（整体）（整体） | 四字铭文。（正面）（正面） | 三字铭文。（背面）（背面）,暂无,不明,重量：37.46克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2019_3/6_12/b60dc0c6_7c12_48cc_97b1_aa0800d0818f/mid_COC274657.jpg,1
硬币,天启,硬币,铜合金钱币：天启通宝。（整体）| 四字铭文。（正面）| 一字铭文。（背面）,暂无,不明,重量：4.14克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2019_3/6_12/cf2de38c_28e0_4606_9e71_aa0800d02526/mid_COC274590.jpg,1
硬币,淳熙,硬币,铁钱：淳熙元宝。,1987.0,不明,直径：27.70毫米 | 重量：6.73克,铁,无图片,1
硬币,唐朝,硬币,铜合金钱币：开元通宝。（正面）（正面）| 单字。（背面）（背面）,1982.0,不明,直径：24毫米 | 重量：3.16克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_12/16_16/a68df810_e983_443b_8294_b24801088391/mid_Cab_822_OFFICIAL_1668.jpg,1
硬币,唐朝,硬币,铜合金钱币：开元通宝。（正面）（正面）| 单字。（背面）（背面）,1996.0,不明,直径：23毫米 | 重量：4.05克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_12/16_16/2749c525_222f_4480_9a6a_b24801089b39/mid_Cab_822_OFFICIAL_1740.jpg,1
硬币,唐朝,硬币,铜合金钱币：乾元重宝——大型,暂无,不明,直径：28.50毫米 | 重量：7.05克,铜合金,无图片,1
硬币,崇祯,硬币,铜合金钱币：崇祯通宝。（整体）（整体）| 四字铭文。（正面）（正面）| 单字铭文（穿孔上方）。（背面）（背面）,暂无,不明,重量：1.71克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_10/14_8/c26ee222_18d2_4211_a008_b2090088f5db/mid_Cab_830_OFFICIAL_0247.jpg,1
硬币,暂无,硬币,铝币（整体） | 中华人民共和国国徽（正面） | 花环、面额及年份（背面）,暂无,不明,直径：21毫米 | 重量：1.07克,铝,无图片,1
硬币,暂无,硬币,"铝币（整体）  
中华人民共和国国徽（正面）  
花环、面额及日期（背面）",暂无,不明,直径：21毫米 | 重量：1.06克,铝,无图片,1
硬币,暂无,硬币,"铝币（整体）  
中华人民共和国国徽（正面）  
花环、面额及日期（背面）",暂无,不明,直径：20.50毫米 | 重量：1.10克,铝,无图片,1
硬币,暂无,硬币,"铝币（整体）  
中华人民共和国国徽（正面）  
花环、面额与日期（背面）",暂无,不明,直径：21毫米 | 重量：1.08克,铝,无图片,1
硬币,暂无,硬币,"铝币。（整体）  
中华人民共和国国徽。（正面）  
花环、面额与日期。（背面）",暂无,不明,直径：22毫米 | 重量：1.08克,铝,无图片,1
硬币,暂无,硬币,"铝币。（整体）  
中华人民共和国国徽。（正面）  
花环、面额与日期。（背面）",暂无,不明,直径：21毫米 | 重量：1.11克,铝,无图片,1
硬币,暂无,硬币,"铝币。（整体）  
中华人民共和国国徽。（正面）  
花环、面额与日期。（背面）",暂无,不明,直径：20.50毫米 | 重量：1.08克,铝,无图片,1
硬币,暂无,硬币,"铝币（整体）  
中华人民共和国国徽（正面）  
花环、面额及日期（背面）",暂无,不明,直径：21毫米 | 重量：1.08克,铝,无图片,1
硬币,暂无,硬币,铝币（整体） | 中华人民共和国国徽（正面） | 花环、面额及日期（背面）,暂无,不明,直径：21毫米 | 重量：1.10克,铝,无图片,1
硬币；护身符,暂无,钱币 | 护身符,铜合金钱形护身符。,1999.0,不明,直径：25毫米 | 重量：5.76克,铜合金,无图片,1
硬币,暂无,硬币,铜合金钱币。,1883.0,不明,重量：3.32克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_10/10_14/4ed74d84_6875_4c03_b0c5_b20500f468f5/mid_Cab_828_OFFICIAL_0312.jpg,1
硬币,暂无,硬币,铜合金钱币，穿孔周围有四枚铆钉。,1999.0,不明,直径：27毫米 | 重量：3.85克,铜合金,无图片,1
硬币,暂无,硬币,铜合金币。,1883.0,不明,重量：8.56克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_10/10_14/c1476cbe_af5b_4443_bdc1_b20500f459ca/mid_Cab_828_OFFICIAL_0311.jpg,1
硬币；护身符,暂无,硬币 | 护身符,铜合金钱币形护符。,1999.0,不明,直径：23毫米 | 重量：7.15克,铜合金,无图片,1
硬币；护身符,暂无,硬币 | 护身符,铜合金钱币形护符。,1999.0,不明,直径：44毫米 | 重量：22.36克,铜合金,无图片,1
硬币；护身符,暂无,硬币 | 护身符,铜合金钱形饰件。带吉祥铭文。（整体）（整体）| 四字铭文。（正面）（正面）| 四字铭文。（背面）（背面）,1983.0,不明,直径：19毫米 | 重量：2.83克,铜合金,无图片,1
硬币；护身符,暂无,钱币 | 护身符,铜合金钱币形护符。,1999.0,不明,直径：47毫米 | 重量：34.59克,铜合金,无图片,1
硬币,暂无,硬币,铝币（整体） | 中华人民共和国国徽（正面） | 花环、面额及日期（背面）,暂无,不明,直径：21毫米 | 重量：1.07克,铝,无图片,1
硬币,暂无,硬币,"铝币。（整体）  
中华人民共和国国徽。（正面）  
花环、面额与日期。（背面）",暂无,不明,直径：21毫米 | 重量：1.08克,铝,无图片,1
硬币,暂无,硬币,铝币（整体）| 中华人民共和国国徽（正面）| 花环、面额及日期（背面）,暂无,不明,直径：21毫米 | 重量：1.12克,铝,无图片,1
硬币,暂无,硬币,铝币（整体） | 中华人民共和国国徽（正面） | 花环、面额及年份（背面）,暂无,不明,直径：21毫米 | 重量：1.13克,铝,无图片,1
硬币,暂无,硬币,"铝币。（整体）  
中华人民共和国国徽。（正面）  
花环、面额及日期。（背面）",暂无,不明,直径：20.50毫米 | 重量：1.08克,铝,无图片,1
硬币,暂无,硬币,"铝币（整体）  
中华人民共和国国徽（正面）  
花环、面额与日期（背面）",暂无,不明,直径：21毫米 | 重量：1.08克,铝,无图片,1
硬币,宋朝 | 天圣,硬币,铸铜合金钱币：天圣元宝。（完整）（完整） | 四字铭文。（正面）（正面）,暂无,不明,直径：25毫米 | 重量：3.81克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2014_11/1_2/29e0b7af_b26a_42e2_8883_a3d6002cb547/mid_01046622_001.jpg,1
硬币,唐朝,硬币,铜合金钱币：开元通宝。（正面）（正面）| 单字。（背面）（背面）,1982.0,不明,直径：24毫米 | 重量：2.26克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_12/16_16/42fab55a_2fba_4023_a58e_b248010bf568/mid_Cab_822_OFFICIAL_1842.jpg,1
硬币,洪武,硬币,铜合金钱币：洪武通宝。（整体）（整体）| 四字铭文。（正面）（正面）| 一字铭文。（背面）（背面）,暂无,不明,重量：2.93克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2019_3/6_12/53c65774_fdb6_4cc4_ac48_aa0800cee9ff/mid_COC274310.jpg,1
硬币,天启,硬币,铜合金钱币：天启通宝。（整体）（整体）| 四字铭文。（正面）（正面）| 一字铭文。（背面）（背面）,暂无,不明,重量：4克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2019_3/6_12/93760b0e_3d57_4045_8a55_aa0800d03d06/mid_COC274610.jpg,1
硬币,唐朝,硬币,铜合金钱币：开元通宝。（正面）（正面）| 单字。（背面）（背面）,1982.0,不明,直径：25毫米 | 重量：3.37克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_12/16_16/55696290_f970_411a_ab1b_b24801087f87/mid_Cab_822_OFFICIAL_1656.jpg,1
硬币,唐朝,硬币,铜合金钱币：开元通宝。（正面）（正面）| 单字。（背面）（背面）,1996.0,不明,直径：24毫米 | 重量：3.69克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_12/16_16/e8179aff_36f2_4923_99fb_b2480108a140/mid_Cab_822_OFFICIAL_1758.jpg,1
硬币,洪武,硬币,铜合金钱币：洪武通宝。（整体）（整体）| 四字铭文。（正面）（正面）| 一字铭文。（背面）（背面）,暂无,不明,重量：3.53克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2019_3/6_12/0ccf4926_56f1_450b_84db_aa0800ceeaf3/mid_COC274311.jpg,1
硬币；护身符,清朝,钱币 | 护身符,"铜合金钱形饰件。（整体）  
四字铭文。（正面）  
四字铭文。（背面）",1993.0,不明,直径：46毫米 | 重量：28.08克,铜合金,无图片,1
硬币,绍熙,硬币,铁钱：绍熙通宝。,1987.0,不明,直径：27.20毫米 | 重量：6.59克,铁,无图片,1
硬币,崇祯,硬币,铜合金钱币：崇祯通宝。（整体）（整体）| 四字铭文。（正面）（正面）| 单字铭文（穿孔上方）。（背面）（背面）,暂无,不明,重量：2.80克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_10/11_15/008e0795_e132_4dfe_b047_b2060104894e/mid_Cab_830_OFFICIAL_0047.jpg,1
硬币,崇祯,硬币,铜合金钱币：崇祯通宝。（整体）（整体）| 四字铭文。（正面）（正面）| 单字铭文（穿孔右侧）。（背面）（背面）,暂无,不明,重量：2.88克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_10/14_8/4019a1d8_dd65_4eb9_8be6_b20900895169/mid_Cab_830_OFFICIAL_0287.jpg,1
硬币,汉朝,硬币,铜合金钱币：五铢。（完整）（完整） | 穿孔下方有点。（正面）（正面）,1870.0,不明,重量：3.07克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2025_2/19_14/5b9e4756_a0e2_4d9b_bfea_b28900f3e56f/mid_Cab_820_OFFICIAL_0532.jpg,1
钱币；护身符,暂无,硬币 | 护身符,"银质钱币形护身符。正面压印匠人标记。（整体）  
四字铭文。（正面）  
花卉纹饰。（背面）",1994.0,不明,直径：57毫米 | 重量：8.93克,银,无图片,1
硬币,唐朝,硬币,铜合金钱币：开元通宝。（正面）（正面）| 单字。（背面）（背面）,1996.0,不明,直径：23毫米 | 重量：3.72克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_12/16_16/b43a9902_15d9_4892_b753_b248010c37be/mid_Cab_822_OFFICIAL_2019.jpg,1
硬币；护身符,清朝,硬币 | 护身符,"铜制钱形护符（整体）  
四字铭文（正面）  
满文铭文；花卉纹饰（背面）",1983.0,不明,直径：25.50毫米 | 重量：8.65克,黄铜,无图片,1
硬币,唐朝,硬币,铜合金钱币：开元通宝。（正面）（整体） | 单字。（背面）（整体）,1982.0,不明,直径：23毫米 | 重量：3.42克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_12/16_16/f3c91b12_72e6_49a4_bda4_b248010c07b6/mid_Cab_822_OFFICIAL_1899.jpg,1
硬币,北宋 | 熙宁,硬币,铸铜合金钱币：熙宁元宝。（完整）（完整）| 四字铭文。（正面）（正面）,暂无,不明,直径：25毫米 | 重量：2.95克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2014_11/1_3/bb209292_0d12_4222_b8c6_a3d60039bfb5/mid_01050900_001.jpg,1
硬币,洪武,硬币,铜合金钱币：洪武通宝。（整体）（整体）| 四字铭文。（正面）（正面）| 一字铭文。（背面）（背面）,1883.0,不明,重量：3.13克,铜合金,无图片,1
硬币,淳熙,硬币,铁钱：淳熙元宝。,1987.0,不明,直径：29.40毫米 | 重量：6.57克,铁,无图片,1
硬币,唐朝,硬币,铜合金钱币：开元通宝。（正面）（正面）| 单字。（背面）（背面）,1996.0,不明,直径：23毫米 | 重量：2.65克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_12/16_16/9b893fca_fad1_4b49_9a6d_b248010bfb46/mid_Cab_822_OFFICIAL_1860.jpg,1
硬币；护符；吊坠,暂无,硬币 | 护身符 | 吊坠,银质钱形挂饰，带金属挂环可作坠饰。四穿孔。（整体）| 四字铭文。（正面）| 四字铭文。（背面）,1987.0,不明,直径：21.50毫米 | 重量：2.11克,银,无图片,1
硬币,共和国,硬币,铜合金钱币：民国通宝。,1981.0,不明,直径：19毫米 | 重量：1.56克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2024_10/14_9/de8b8329_a6d2_4030_9cc4_b209009d0848/mid_Cab_844_OFFICIAL_0031.jpg,1
硬币,洪武,硬币,铜合金钱币：洪武通宝。（整体）（整体）| 四字铭文。（正面）（正面）| 一字铭文。（背面）（背面）,暂无,不明,重量：3.28克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2019_3/6_12/6dfb222d_305d_4917_bc09_aa0800ceec0b/mid_COC274312.jpg,1
硬币,天启,硬币,铜合金钱币：天启通宝。（整体）（整体）| 四字铭文。（正面）（正面）| 一字铭文。（背面）（背面）,暂无,不明,重量：1.93克,铜合金,https://media.britishmuseum.org/media/Repository/Documents/2019_3/6_12/c9e10077_fdf2_49a6_8ff5_aa0800d04670/mid_COC274618.jpg,1
