name,dynasty,type,description,entry_time,Author,size,materials,图片URL,museum_id
刀,新石器时代,玉刀,玉,1905,不明,高8.4厘米，宽5.1厘米，厚1.8厘米（3又5/16×2×11/16英寸）,玉,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV54230/full/!650,650/0/default.jpg",2
罐,宋朝,"中国陶瓷风格  
陶瓷  
罐子",磁州窑器；粗质灰褐陶胎，施褐黑釉,1989,不明,高37.0厘米，直径37.0厘米（14 9/16 × 14 9/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV024202/full/!650,650/0/default.jpg",2
石涛花卉人物图摹本,现代时期,"画册
绘画
中国画风格",册页；纸本设色,1991,李瑞奇,"画作尺寸：23×17.5厘米（9又1/16×6又7/8英寸）  
画叶尺寸：27.3×39.5厘米（10又3/4×15又9/16英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1968-193B/full/!650,650/0/default.jpg",2
石涛花卉人物图摹本,现代时期,"画册
绘画
中国画风格",册页；纸本设色,1933,李瑞奇,"画作尺寸：23×17.5厘米（9又1/16×6又7/8英寸）
画叶尺寸：27.3×39.5厘米（10又3/4×15又9/16英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1968-193H/full/!650,650/0/default.jpg",2
带耳杯,汉朝,"陶瓷  
碗  
中国陶瓷风格",绿釉陶器,1944,不明,长10.8厘米，宽8.5厘米，厚3.0厘米（4又1/4×3又3/8×1又3/16英寸）,"陶器
釉料","https://media.artmuseum.princeton.edu/iiif/3/collection/INV023377/full/!650,650/0/default.jpg",2
山水,现代时期,"画册
绘画
中国画风格",六开册页；纸本设色,1995,张大千 仿石涛,画册：39.3 x 29.7厘米（15又1/2 x 11又11/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV03720/full/!650,650/0/default.jpg",2
罐,东汉,"陶瓷  
罐  
中国陶瓷风格",灰陶上覆有浅褐绿色釉，足部转为橙红色。,1910,不明,高32.0厘米，直径24.0厘米（12又5/8 × 9又7/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV024120/full/!650,650/0/default.jpg",2
按钮,东汉,"纽扣
装饰品",暂无,1938,不明,高1.5厘米，直径2.3厘米（9/16×7/8英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV022305/full/!650,650/0/default.jpg",2
刻纹盘,明朝,"陶瓷  
餐具  
中国陶瓷风格",深蓝釉陶,1957,不明,高4.4厘米，直径20.0厘米（1又3/4×7又7/8英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV023874/full/!650,650/0/default.jpg",2
花瓶,清朝,"陶瓷  
花瓶  
中国陶瓷风格",淡绿釉瓷,1913,不明,带盖高16.6厘米，直径12.0厘米（6 9/16 x 4 3/4英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV02982/full/!650,650/0/default.jpg",2
毛泽东像章,现代时期,暂无,一件印有张宏图创作的扎辫子毛泽东丝网印刷图像的T恤上，别着146枚形状大小各异的政治徽章。,1955,不明,徽章：直径5.0厘米（1又15/16英寸）；整体尺寸约77×90厘米（30又5/16×35又7/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV22911/full/!650,650/0/default.jpg",2
镜子,东汉,手镜饰品,青铜,1980,不明,高0.8厘米，直径9.1厘米（5/16×3 9/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV022643/full/!650,650/0/default.jpg",2
双联鼻烟壶,乾隆年间,"鼻烟壶  
中国陶瓷风格",瓷器,1910,不明,高6.4厘米（不含瓶塞），宽7.2厘米，厚3.8厘米（2又1/2×2又13/16×1又1/2英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV020329/full/!650,650/0/default.jpg",2
花瓶,清朝,"陶瓷  
花瓶  
中国陶瓷风格",牛血红釉瓷器,1929,不明,高12.2厘米，直径7.9厘米（4又13/16 x 3又1/8英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV023793/full/!650,650/0/default.jpg",2
册页：山水,清朝,"册页
中国画风格
题跋",册页；纸本水墨,1903,万寿祺,"题跋：27.8 x 36.4厘米  
页幅：29.8 x 38.5厘米（11又3/4 x 15又3/16英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV03745/full/!650,650/0/default.jpg",2
上海毛泽东像章,现代时期,暂无,一件印有张宏图所绘扎辫子毛泽东丝网版画的T恤上，别着146枚形状大小各异的政治徽章。,1950,不明,徽章：直径2.5厘米（1英寸）；整体尺寸：约77×90厘米（30又5/16×35又7/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV22524/full/!650,650/0/default.jpg",2
枇杷枝,"近代
清代","挂轴画
绘画
卷轴画
中国画风格",立轴；纸本水墨设色,1939,齐白石,"画心：101×26厘米（39又3/4×10又1/4英寸）  
裱幅：202.5×37.2厘米（79又3/4×14又5/8英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1960-43/full/!650,650/0/default.jpg",2
匕首,东汉,匕首,青铜,1992,不明,高22.4厘米，宽2.7厘米，厚1.0厘米（8又13/16×1又1/16×3/8英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV03055/full/!650,650/0/default.jpg",2
印文砖,东汉,拓片,拓片；纸本墨拓,1988,不明,尺寸：画心20.9×145厘米（8又1/4×57又1/16英寸） 装裱24.7×163厘米（9又3/4×64又3/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV04758/full/!650,650/0/default.jpg",2
凿,新石器时代,凿子,石头,1910,不明,高8.3厘米，宽2.4厘米，厚1.9厘米（3又1/4×15/16×3/4英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV022244/full/!650,650/0/default.jpg",2
一套三件青花瓷盘中的一件,清朝,暂无,陶瓷,1958,不明,直径34厘米（13又3/8英寸）,暂无,无图片,2
青花罐,清朝,暂无,陶瓷,1947,不明,高38.1厘米（15英寸）,暂无,无图片,2
玉壶春瓶,清朝,暂无,陶瓷,1975,不明,高26厘米（10又1/4英寸）,暂无,无图片,2
卷轴纹瓶,康熙年间,暂无,陶瓷,1945,不明,高43.5厘米（17又1/8英寸）,暂无,无图片,2
青花瓷盘,清朝,暂无,陶瓷,1952,不明,直径18.1厘米（7又1/8英寸）,暂无,无图片,2
卷轴花瓶,"明朝  
清朝",暂无,陶瓷,1941,不明,高44.1厘米（17又3/8英寸）,暂无,无图片,2
葡萄与松鼠,"近代
清代","挂轴  
绘画  
卷轴画  
中国画风格",立轴；纸本设色,1999,齐白石,"画心：132 × 33.1 厘米（51又15/16 × 13又1/16 英寸）  
裱褙：239.5 × 48.3 厘米（94又5/16 × 19 英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1968-545/full/!650,650/0/default.jpg",2
苹果花,"近代
清代","挂轴  
绘画  
卷轴画  
中国画风格",立轴；纸本设色,1991,齐白石,"画心：132.3×35.5厘米（52又1/16×14英寸）
裱褙：232×48厘米（91又5/16×18又7/8英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1968-543/full/!650,650/0/default.jpg",2
虾,"近代
清朝","挂轴  
绘画  
卷轴画  
中国画风格",立轴；纸本水墨,1951,齐白石,"画心：105.1×33.7厘米（41又3/8×13又1/4英寸）
裱褙：180×52厘米（70又7/8×20又1/2英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1946-200/full/!650,650/0/default.jpg",2
秋海棠,"近代
清朝","挂轴  
绘画  
卷轴画  
中国绘画风格",立轴；纸本设色,2009,齐白石,"画心：86.2×33厘米（33又15/16×13英寸）  
裱褙：170×41.5厘米（66又15/16×16又5/16英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1962-113/full/!650,650/0/default.jpg",2
石棺,东汉或三国时期,拓片,纸上黑墨,1995,不明,72 × 62 厘米（28又3/8 × 24又7/16 英寸）,暂无,无图片,2
方壶器,汉朝,"陶瓷  
器皿  
中国陶瓷风格",彩绘陶器,1967,不明,带盖高48.6厘米，宽约22厘米（方形）；带盖尺寸：48.8×22.6×22.1厘米,"陶器  
颜料","https://media.artmuseum.princeton.edu/iiif/3/collection/INV023674/full/!650,650/0/default.jpg",2
风景,近代时期,"画册
绘画
中国画风格",八开册页；纸本设色,1970,李华生,画作（每幅）：31.8 x 40.9厘米（12又1/2 x 16又1/8英寸）,"木板  
纸张  
墨水","https://media.artmuseum.princeton.edu/iiif/3/collection/L2004-37-1_A/full/!650,650/0/default.jpg",2
风景,清朝,"画册  
绘画  
中国画风格",八开册页；设色绢本（a、b、d、e、g页）；水墨绢本（c、f、h页）,1958,"中国艺术家
蒋蔼",画册：34 x 26 x 2.7 厘米（13 3/8 x 10 1/4 x 1 1/16 英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV03823/full/!650,650/0/default.jpg",2
鸟与龟,东汉,"顶部饰件
青铜器",青铜,1922,不明,高11.0厘米，宽7.8厘米，厚11.7厘米（4又5/16×3又1/16×4又5/8英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV024589/full/!650,650/0/default.jpg",2
双耳罐,明朝,"陶瓷  
罐  
中国陶瓷风格",灰胎绿褐开片釉瓷器,1904,不明,高11.0厘米，直径9.0厘米（4又5/16×3又9/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV023465/full/!650,650/0/default.jpg",2
册页：山水,清朝,"画册
中国画风格
题跋",册页；纸本水墨,1989,万寿祺,"题跋：27.8 x 18.2 厘米  
页幅：29.8 x 38.5 厘米（11 3/4 x 15 3/16 英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV03740/full/!650,650/0/default.jpg",2
蔡氏园神龛：东王父；狩猎图景,东汉,拓片,纸张：墨拓本,2004,不明,63.7 × 78.8 厘米（25 1/16 × 31 英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_231208_10011/full/!650,650/0/default.jpg",2
毛泽东像章,现代时期,暂无,一件印有张宏图创作的扎辫子毛泽东丝网印像的T恤上，别着146枚形状大小各异的政治徽章。,1905,不明,徽章：直径6.3厘米（2又1/2英寸）；整体尺寸：约77×90厘米（30又5/16×35又7/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV22466/full/!650,650/0/default.jpg",2
毛泽东像章,现代时期,暂无,一件印有张宏图丝网印刷的扎辫子毛泽东形象的T恤上，别着146枚形状大小各异的政治徽章。,1911,不明,徽章：高2.55厘米（1英寸），宽1.75厘米（11/16英寸）；整体尺寸：约77×90厘米（30 5/16×35 7/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV22910/full/!650,650/0/default.jpg",2
毛泽东像章,现代时期,暂无,一件印有张宏图创作的扎辫子毛泽东丝网印刷图像的T恤上，别着146枚不同形状和大小的政治徽章。,1947,不明,徽章：直径3.9厘米（1又9/16英寸）；整体尺寸：约77×90厘米（30又5/16×35又7/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV22386/full/!650,650/0/default.jpg",2
册页：山水,清朝,"册页
中国画风格
题跋",册页；纸本水墨,1928,万寿祺,"题记：27.8×18.3厘米
页幅：29.8×38.5厘米（11又3/4×15又3/16英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV03741/full/!650,650/0/default.jpg",2
册：山水,清朝,"册页
中国画风格
题跋",册页；纸本水墨,1975,万寿祺,"题记：24.7 x 15.9 厘米  
页幅：29.8 x 38.5 厘米（11又3/4 x 15又3/16英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV03748/full/!650,650/0/default.jpg",2
按钮,东汉,"纽扣
装饰品",暂无,1918,不明,高2.9厘米，宽2.8厘米，厚1.4厘米（1又1/8×1又1/8×9/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV022303/full/!650,650/0/default.jpg",2
罐,东汉,"陶瓷
罐
中国陶瓷风格",红橙色陶胎，施绿褐釉,1969,不明,高47.0厘米，直径31.0厘米（18又1/2 x 12又3/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV024167/full/!650,650/0/default.jpg",2
镜子,东汉,"手镜
饰品",青铜,1962,不明,高0.7厘米，直径9.6厘米（1/4×3 3/4英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV022639/full/!650,650/0/default.jpg",2
带盖容器,汉朝,"器物
青铜器",青铜,1913,不明,高22.8厘米，直径11.3厘米（9×4又7/16英寸）,青铜,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV024480/full/!650,650/0/default.jpg",2
镜子,"东汉
分裂时期","手镜  
装饰",青铜,1948,不明,直径7.5厘米，厚0.6厘米（2又15/16英寸×1/4英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV022574/full/!650,650/0/default.jpg",2
四足兽形盘,魏朝,盘子,鎏金青铜,1952,不明,高3.9厘米，长10.1厘米，宽7.6厘米（1又9/16×3又15/16×3英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV024617/full/!650,650/0/default.jpg",2
镜子,东汉,"手镜  
饰物",青铜,1975,不明,直径9.4厘米，高1.8厘米（3 11/16×11/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV022545/full/!650,650/0/default.jpg",2
周公辅成王庖厨图,东汉,拓片,纸本拓片,1963,不明,65 × 77 厘米（25 9/16 × 30 5/16 英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_231208_10015/full/!650,650/0/default.jpg",2
这是一套三件青花瓷盘中的一件。,清朝,暂无,陶瓷,1996,不明,直径37.1厘米（14又5/8英寸）,暂无,无图片,2
牛头,东汉,雕像,青铜,1959,不明,高6.6厘米，宽6.1厘米，厚6.0厘米（2又5/8×2又3/8×2又3/8英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV024688/full/!650,650/0/default.jpg",2
武氏祠画像石：门柱,东汉,"拓片  
浮雕",立轴；纸本墨拓,1936,不明,见注释/文本输入,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV07729/full/!650,650/0/default.jpg",2
莲花,清代,"立轴  
绘画  
卷轴画  
中国画风格",立轴；纸本设色,2002,齐白石,"画作：185.8厘米×62.2厘米（73又1/8英寸×24又1/2英寸）
装裱：250厘米×76厘米（98又7/16英寸×29又15/16英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1963-40/full/!650,650/0/default.jpg",2
莲花,清朝,"挂轴  
绘画  
卷轴画  
中国画风格",立轴；纸本水墨,1933,齐白石,"画心：112×30厘米（44又1/8×11又13/16英寸）
裱褙：228.5×46.4厘米（89又15/16×18又1/4英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1947-216/full/!650,650/0/default.jpg",2
浮雕牌匾,东汉,"牌匾  
浮雕",深灰色黏土,1956,不明,高9.0厘米，宽7.5厘米，厚2.0厘米（3又9/16 × 2又15/16 × 13/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV023414/full/!650,650/0/default.jpg",2
双盘饰,东汉,"圆盘
礼器",绿玻璃,1907,不明,高1.8厘米，直径10.0厘米（11/16×3 15/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/1998-255/full/!650,650/0/default.jpg",2
镜子,东汉,"手镜  
装饰",青铜,1967,不明,高0.8厘米，直径10.4厘米（5/16×4 1/8英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV022540/full/!650,650/0/default.jpg",2
带耳杯,东汉,"杯  
青铜器",青铜,2005,不明,8.9 × 7.3 × 2.5 厘米（3又1/2 × 2又7/8 × 1 英寸）,青铜,"https://media.artmuseum.princeton.edu/iiif/3/collection/2001-291-2-1_OBL/full/!650,650/0/default.jpg",2
虾和蟹,"近代
清代","挂轴
绘画
卷轴画
中国画风格",立轴；纸本水墨,1987,齐白石,"画心：66.8厘米 × 32.8厘米（26又5/16英寸 × 12又15/16英寸）
裱幅：158.5厘米 × 46厘米（62又3/8英寸 × 18又1/8英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1968-542/full/!650,650/0/default.jpg",2
竹,现代时期,"挂轴  
绘画  
卷轴画  
中国画风格",立轴；纸本水墨,2010,齐白石,"画心：94.5×26.8厘米（37又3/16×10又9/16英寸）
裱褙：170.5×36.3厘米（67又1/8×14又5/16英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/y1968-544/full/!650,650/0/default.jpg",2
镜子,东汉,"手镜  
装饰",青铜,2002,不明,高1.1厘米，直径10.3厘米（7/16×4 1/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV022559/full/!650,650/0/default.jpg",2
小汤山祠堂图景,东汉,拓片,纸本；墨拓,1906,不明,26.5 × 60 厘米（10 7/16 × 23 5/8 英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV04576/full/!650,650/0/default.jpg",2
绥家村画像石,东汉,拓片,纸本拓片,1948,不明,65 × 66.5 厘米（25 9/16 × 26 3/16 英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_231208_10013/full/!650,650/0/default.jpg",2
古锛头,新石器时代,石斧,褐黑色石头,1981,不明,高14.0厘米，宽11.7厘米，厚0.8厘米，孔径约2.3厘米（5又1/2×4又5/8×5/16×7/8英寸）,石头,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV022254/full/!650,650/0/default.jpg",2
浮雕：蹲伏的雄鹿,东汉,拓片,拓片；纸本墨拓,1958,不明,图像尺寸：48.3 x 153 厘米（19 x 60 1/4 英寸）；装裱尺寸：52 x 167.5 厘米（20 1/2 x 65 15/16 英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV04755/full/!650,650/0/default.jpg",2
耳杯,汉朝,"陶瓷  
杯子  
中国陶瓷风格",绿釉陶器,1904,不明,长14.0厘米，宽12.4厘米，高5.4厘米（5 1/2 x 4 7/8 x 2 1/8英寸）,"陶器
釉料","https://media.artmuseum.princeton.edu/iiif/3/collection/INV023852/full/!650,650/0/default.jpg",2
一套三件青花瓷盘中的一件,清朝,暂无,陶瓷,1975,不明,直径42.5厘米（16 3/4英寸）,暂无,无图片,2
卷轴瓶,清朝,暂无,陶瓷,1984,不明,高44.1厘米（17又3/8英寸）,暂无,无图片,2
带盖骨灰瓮,东汉,"陶瓷  
瓮  
中国陶瓷风格  
陪葬品",浅红色陶土，施橄榄绿至红棕色釉。,2009,不明,高24.5厘米，直径20.0厘米（9又5/8×7又7/8英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV023640/full/!650,650/0/default.jpg",2
碟子,元朝,"陶瓷  
茶碟  
中国陶瓷风格",陶瓷,1960,不明,高4.3厘米，直径16.7厘米（1又11/16×6又9/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV023353/full/!650,650/0/default.jpg",2
罐,明朝,"陶瓷  
罐  
中国陶瓷风格",象牙色开片釉瓷器,1901,不明,高10.1厘米，直径8.8厘米（4×3 7/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV023804/full/!650,650/0/default.jpg",2
毛泽东像章,近代,暂无,一件印有张宏图丝网印刷的扎辫子毛泽东形象的T恤上，别着146枚形状大小各异的政治徽章。,1925,不明,徽章：直径5.0厘米（1又15/16英寸）；整体尺寸：约77×90厘米（30又5/16×35又7/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV22538/full/!650,650/0/default.jpg",2
册页：山水,清朝,"册页  
中国画风格  
题跋",册页；纸本水墨,1991,万寿祺,题记：27.8×18.4厘米 叶面：29.8×38.5厘米（11又3/4×15又3/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV03743/full/!650,650/0/default.jpg",2
册页：山水,清朝,"册页
中国画风格
题跋",册页；纸本水墨,1970,万寿祺,"题记：27.8 x 18.2 厘米  
页幅：29.8 x 38.5 厘米（11 3/4 x 15 3/16 英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV03742/full/!650,650/0/default.jpg",2
毛泽东像章,近代,暂无,一件印有张宏图创作的扎辫子毛泽东丝网版画的T恤上，别着146枚形状大小各异的政治徽章。,1946,不明,徽章：直径4.5厘米（1又3/4英寸）；整体尺寸：约77×90厘米（30又5/16×35又7/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV22455/full/!650,650/0/default.jpg",2
毛泽东像章,现代时期,暂无,一件印有张宏图创作的扎辫子毛泽东丝网印像的T恤上，别着146枚形状大小各异的政治徽章。,1939,不明,徽章：直径5.1厘米（2英寸）；整体尺寸：约77×90厘米（30又5/16×35又7/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV22528/full/!650,650/0/default.jpg",2
册页：山水,清朝,"册页
中国画风格
题跋",册页；纸本水墨,1998,万寿祺,"题记（左侧）：24.8 × 16.2 厘米  
单页：29.8 × 38.5 厘米（11又3/4 × 15又3/16英寸）",暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV03747/full/!650,650/0/default.jpg",2
毛主席像章,现代时期,暂无,一件印有张宏图丝网印刷的扎辫子毛泽东形象的T恤上，别着146枚形状大小各异的政治徽章。,1971,不明,徽章：直径5.5厘米（2又3/16英寸）；整体：约77×90厘米（30又5/16×35又7/16英寸）,暂无,"https://media.artmuseum.princeton.edu/iiif/3/collection/INV22489/full/!650,650/0/default.jpg",2
