name,dynasty,type,description,entry_time,Author,size,materials,图片URL,museum_id
午餐卡,暂无,卡片,龙王美食城午餐/饭卡。（整体）（整体）| 黄色背景，左侧印有汉字。左下角为序列号。（正面）（正面）| 黄色背景，横向磁条。背面印有中文使用说明。（反面）（反面）,2010.0,不明,高度：65毫米 | 宽度：83毫米,塑料 | 纸张,无图片,1
卡片（会员卡）；样本,暂无,卡片 | 标本,"新世界酒店国际会员卡。（整体）  
灰金条纹背景。底部印有卡片信息。（正面）  
黑色背景。顶部带有磁条。中英文使用说明。（背面）",2006.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
卡片（会员卡）；样本,暂无,卡片 | 标本,东急忠诚卡。（整体）（整体）| 黑色背景。右上角印有标志。底部为卡片详细信息。（正面）（正面）| 黑色背景。顶部为磁条。使用说明以英文和中文书写。（背面）（背面）,2006.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
卡（会员卡）；样本,暂无,卡片 | 标本,龙腾精英忠诚信用卡（整体）| 白色背景配标识。底部印有卡片详情（正面）| 白色背景。顶部磁条区域。中英文使用说明（背面）,2006.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
卡片（会员卡）；样本,暂无,卡片 | 标本,龙腾精英忠诚信用卡（整体）| 银色背景带标识，底部印有卡片详细信息（正面）| 白色背景，顶部设磁条，中英文使用说明（背面）,2006.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
卡片（会员卡）；样本,暂无,卡片 | 标本,水兴会员卡（整体）| 金色背景。左上角印有公司标志并作为底纹。底部标注卡片信息（正面）| 金色背景。顶部设有磁条。中英文使用说明（背面）,2006.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
卡（会员卡）；样本,暂无,卡片 | 标本,文华东方酒店金卡。（整体）黑色背景配金色文字。顶部印有酒店标志。底部为卡片详细信息。（正面）黑色背景。顶部有磁条。使用说明以英文和中文呈现。（反面）,2006.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
卡片（商店卡）；样本,暂无,卡片 | 标本,西武Loft红宝石会员卡。（整体）（整体）| 红色背景。左上角印有公司标志。底部为卡片详细信息。（正面）（正面）| 金色背景。顶部带有磁条。使用说明以英文和中文呈现。（背面）（背面）,2006.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
卡片（会员卡）；样本,暂无,卡片 | 标本,Le Saunda会员卡。（整体）（整体）| 正面为红条纹背景，顶部印有公司标志，底部显示卡片详细信息。（正面）（正面）| 背面为纯红底色，顶部设有磁条，附中英文使用说明。（背面）（背面）,2006.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
卡片（会员卡）；样本,暂无,卡片 | 标本,连卡佛会员卡。（整体）（整体）| 灰色背景。中间粉色条带印有公司标志。底部为卡片详细信息。（正面）（正面）| 灰色背景。顶部磁条区域。中英文使用说明。（背面）（背面）,2006.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
卡（会员卡）；样本,暂无,卡片 | 标本,Joyce会员卡。（整体）（整体）| 灰色背景。顶部印有公司标志。底部为卡片详细信息。（正面）（正面）| 灰色背景。顶部设有磁条。背面印有中英文使用说明。（反面）（反面）,2006.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
卡（会员卡）；样本,暂无,卡片 | 标本,晨星旅行者plus卡。（整体）（整体）| 灰色条纹背景。顶部印有公司标志。底部为卡片详细信息。（正面）（正面）| 灰色背景。顶部为磁条。使用说明以英文和中文呈现。（背面）（背面）,2006.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
卡片（库存卡片）；标本,暂无,卡片 | 标本,西武黄金忠诚卡。（整体）（整体）| 金色背景。右上角印有公司标志。底部为卡片详细信息。（正面）（正面）| 金色背景。顶部为磁条。背面印有英文和中文使用说明。（反面）（反面）,2006.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
卡牌（娱乐）,暂无,卡牌,首都博物馆《世界文明瑰宝：大英博物馆250年藏品展》入场券。（正面）米色背景，右上方叠印画作图案。左下角为中英文展览标题。（背面）白色背景印有文字。顶部为条形码，左侧为序列号。中部为烫金文字。,2011.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
卡片；手稿,共和国,卡片 | 手稿,圣诞暨新年贺卡。五色旗（中华民国国旗）下方题词。,1987.0,不明,高度：11.20厘米 | 重量：2克 | 宽度：14厘米,纸,https://media.britishmuseum.org/media/Repository/Documents/2014_11/8_16/0ee2b3d4_7be5_4dad_a99f_a3dd0115160b/mid_01385626_001.jpg,1
地毯；纺织品,三国 | 西晋 | 东晋,地毯 | 纺织品,"一块带羊毛结的地毯残片。底料厚实牢固，毛绒长且色彩鲜艳，有红、粉、白、米黄、蓝、黑、黄绿等色。地毯上的几何图案可能是边饰的一部分，但整体图案不完整。斯坦因认为这是新疆地区的本地产品。

编织工艺...",1917.0,不明,长度：24.50厘米 | 宽度：21.50厘米,羊毛,https://media.britishmuseum.org/media/Repository/Documents/2014_9/30_12/487fd588_4e85_4c5d_9a27_a3b600d2d465/mid_00008251_002.jpg,1
地毯；纺织品,三国 | 西晋 | 东晋,地毯 | 纺织品,三块几何纹地毯残片。地组织非常牢固厚实，但彩色羊毛结大多已脱落，仅可辨识出深红、浅红、褐、蓝、浅蓝、黄及黄绿色。这些结采用极为简易的V字形打结法，这很可能是导致该地毯损毁的主要原因……,1917.0,不明,长度：15.50厘米（残片a）| 长度：15厘米（残片b）| 长度：9.50厘米（残片c）| 宽度：14厘米（残片a）| 宽度：10厘米（残片b）| 宽度：7厘米（残片c）,羊毛,https://media.britishmuseum.org/media/Repository/Documents/2014_9/29_18/bb16edb2_7788_4819_850c_a3b501309882/mid_00154166_001.jpg,1
地毯,暂无,地毯,黑灰、蓝白相间的几何图案羊毛编织地毯/毯子。,1993.0,不明,长度：177厘米 | 宽度：92厘米,羊毛 | 棉花,https://media.britishmuseum.org/media/Repository/Documents/2022_10/4_11/e215e462_fd2c_42db_a89e_af2400c5592e/mid_As1993_26_5full.jpg,1
车；模型,六朝,车 | 模型,陶制褐釉牛车及两侍俑模型。车厢前设门扇，后悬流苏帷幔闭合。材质为釉陶。,1925.0,不明,高度：42厘米 | 长度：54.50厘米,陶器,https://media.britishmuseum.org/media/Repository/Documents/2014_11/12_9/9d59fca1_01c6_4ccc_9ae3_a3e1009e3a8b/mid_00090996_001.jpg,1
盒；箱,清朝,盒 | 箱,雕花象牙名片盒，饰有深浮雕缠枝梅竹纹，底部刻有小舟图案，专为外销制作。,2018.0,不明,高度：10.70厘米 | 厚度：1.50厘米 | 宽度：6.50厘米,象牙,https://media.britishmuseum.org/media/Repository/Documents/2018_8/14_13/b8b5ff8f_8ee7_4561_b76f_a93c00e60feb/mid_P6070433.jpg,1
案例,暂无,案件,"台北智慧卡公司“世界文化瑰宝：大英博物馆250年特展”悠游卡珍藏盒。  
正面：青铜色背景，中央为大英博物馆标志，下方为中文展览标题。顶部配织物提手。  
背面：同正面设计。内衬灰色海绵，嵌有12张交通票卡及1件奥西里斯神像模型。  

（注：严格遵循原文技术参数与专有名词译法，关键要素如Easy Card采用台湾地区通用译名悠游卡，Osiris保留学术通译奥西里斯；结构上分三句对应原文三个部件描述，使用嵌有准确传达inset的镶嵌状态）",2010.0,不明,高度：260毫米 | 宽度：340毫米 | 厚度：70毫米,纸 | 纸板 | 塑料 | 纺织品 | 海绵,无图片,1
案件,暂无,案件,木制盒体，金属配件。可见残留的粉色与黑色漆片。,1753.0,不明,直径：2.70厘米 | 长度：22厘米 | 重量：39克,木 | 金属,https://media.britishmuseum.org/media/Repository/Documents/2014_11/8_16/6918b1a2_eaf5_417f_98db_a3dd010bdac6/mid_01382427_001.jpg,1
现金卡；样本,暂无,现金卡 | 样本,香港银行「智选理财账户」现金卡样本。（整体）（整体）| 紫色背景中央印有「select」字样。顶部标注账户类型（中英文）、银行名称（中英文）及行徽（红白菱形标识）。（正面）（正面）| 横向排列磁条与签名栏。（背面）（背面）,2006.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
现金卡；样本,暂无,现金卡 | 样本,汇丰银行「商务理财账户」现金卡样本。（整体）| 蓝色背景上横向叠印白色线条。顶部标注账户类型（中英文）、银行名称（中英文）及行徽（红白菱形图案）。（正面）| 横向排列磁条及签名栏。（反面）,2006.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
现金卡；样本,暂无,现金卡 | 样本,香港银行智盈账户现金卡样卡。（整卡）| 银底烫印金色虎头图案。顶部印有账户类型（中英文）、银行名称（中英文）及行徽（红白菱形标识）。（正面）| 横向磁条与签名栏。（背面）,2006.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
现金卡；样本,暂无,现金卡 | 样本,香港汇丰银行电子柜员卡现金卡样本。（整卡）| 银色底色，顶部带黑色条带，上方印有银行名称（中英文）。（正面）| 水平排列的磁条及签名栏。（背面）,2006.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
现金卡；样本,暂无,现金卡 | 样本,香港银行「智盈账户」现金卡样本。（整体）（整体）| 蓝色背景，中央叠印手掌释放闪电图案。顶部印有账户类型（中英文）、银行名称及标志（红白菱形）。（正面）（正面）| 背面横向排列磁条及签名栏。（背面）（背面）,2006.0,不明,高度：54毫米 | 宽度：85毫米,塑料,无图片,1
匣子,清朝,匣子,雕刻象牙匣，由薄板拼接而成，底部有四只精巧支足，盖顶饰有狮形钮。匣身通体镂空花纹，顶层透雕可窥见下层纹饰。整体饰以缠枝花卉纹样，其间点缀人物与山水景致。,2018.0,不明,高度：19厘米 | 宽度：26厘米 | 厚度：22厘米,象牙,https://media.britishmuseum.org/media/Repository/Documents/2018_10/8_10/c090ab6e_09f1_4e02_b603_a97300b2c7de/mid_P1010578.jpg,1
匣子,元朝 | 宋朝,匣子,镜匣。饰以嵌板，内有人物场景。卷纹装饰。银质，残留漆痕。,1968.0,不明,直径：21.50厘米,银 | 漆,https://media.britishmuseum.org/media/Repository/Documents/2014_10/2_19/8ee075a2_2a1f_4b6a_b33e_a3b80146a01b/mid_00327890_001.jpg,1
匣子,清朝,匣子,象牙雕刻出口匣。通体密饰人物场景，配有鎏金铜合页、侧柄及锁具。正面雕狩猎归来的猎户，背面饰舞狮场景。匣盖表现《西游记》情节片段，两侧各有一天官……,2018.0,不明,高度：11.50厘米 | 宽度：25厘米 | 深度：11.80厘米,象牙 | 铜合金 | 纸张 | 丝绸,https://media.britishmuseum.org/media/Repository/Documents/2018_9/19_16/df56e262_6fb8_4ed9_8a95_a960010a0b70/mid_P1010314.jpg,1
鼎,暂无,鼎,内饰八吉祥佛教纹饰铜釜，八云纹环耳。底呈三角状。受中国影响。青铜雕铸。,1945.0,不明,直径：50.50厘米 | 高度：21厘米,青铜,无图片,1
石凿,新石器时代,石凿,玉制石锛。除刃部外，两侧保持粗砺状态。器表光滑，经抛光处理。,1917.0,不明,高度：4.90厘米 | 宽度：3.70厘米,玉,https://media.britishmuseum.org/media/Repository/Documents/2014_11/3_14/549f282b_aeb1_4f3d_a937_a3d800ecca7b/mid_01144650_001.jpg,1
石凿,新石器时代,石凿,玉制石锛。两侧除刃部外均保留粗糙表面，正面光滑且经过抛光。,1917.0,不明,长：10.20厘米 | 宽：3.80厘米,玉,https://media.britishmuseum.org/media/Repository/Documents/2014_11/4_13/9589f72d_10db_44e8_b66f_a3d900d73c90/mid_01155489_001.jpg,1
香炉,暂无,香炉,香炉。西直鼎式，瓣上饰饕餮纹。木盖及座，玉钮。材质为青铜、木材、玉石。,1987.0,不明,高：23.20厘米（至把手处）| 宽：16.10厘米（沿口沿处）,青铜 | 木材 | 玉石,https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_7/756626e1_02e6_4b79_8bd1_a3b90080b7c5/mid_00351584_001.jpg,1
香炉,清朝,香炉,狮首鼓腹簋式炉 款识,1980.0,不明,直径：10.50厘米（底部）| 直径：12.50厘米（口沿）| 高度：7.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2023_10/6_13/528edf7c_6b2b_4f04_a0df_b09300e3b0b7/mid_IMG_0113.jpg,1
香炉；簋,清朝,香炉 | 簋,中国白香炉，簋式。圆柱形足，口沿外翻，饰以双龙首耳。白瓷质地，压印工艺制成。,1980.0,不明,高度：8.50厘米 | 宽度：15厘米（最大）,瓷器 | 白瓷,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_16/fff76ddb_8511_4d74_a91a_a3bb010efa80/mid_00354668_001.jpg,1
香炉,明朝,香炉,香炉。花卉纹饰。青铜材质。,1895.0,不明,直径：15厘米（口部）,青铜,https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_7/2f3c2369_ca2e_4bd3_84c5_a3b90080a5c3/mid_00351575_001.jpg,1
香炉,清朝,香炉,香炉。铭文与狮面纹饰。白瓷制成。,1980.0,不明,直径：10厘米（底部） | 直径：11.50厘米（口部） | 高度：8厘米,瓷器 | 白瓷,https://media.britishmuseum.org/media/Repository/Documents/2023_10/6_14/440a9316_4c95_4c83_82b8_b09300ea2816/mid_IMG_0121.jpg,1
香炉,明朝 | 万历,香炉,青釉三足鼎式炉。此炉器身浑圆，口沿内敛微凹。底部承三只兽面足。无釉底心凸起圆形垫烧痕，直径9.5厘米，呈砖红色，墨书已字标记。内壁……,1915.0,不明,直径：27.50厘米 | 高度：10厘米,瓷器,无图片,1
香炉（三足）,明朝 | 正德,香炉,青地刻花黄釉瓷香炉。此浅腹香炉仿青铜器形制，三如意云形足，炉身六瓣，口沿六瓣外翻。内施青白釉。口沿下方黄地长方形开光内刻横向……,1947.0,不明,直径：21厘米 | 高度：9厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/2_19/cdf5d352_f65e_4c67_80bb_a3b8013e8112/mid_00325840_001.jpg,1
香炉,清朝 | 康熙,香炉,香炉。褐色、黄色釉瓷制成。,1947.0,不明,高度：3.60英寸,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_8/615cbe75_183a_48d1_aecd_a3b7008d1aa0/mid_00042863_001.jpg,1
香炉,清朝,香炉,带扭曲绳纹把手的熏炉。底部有矩形框印记。,1980.0,不明,直径：6.50厘米（底部）| 直径：9.50厘米（口部）| 高度：9.50厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2023_10/9_10/524807e3_ae37_4b87_9ca9_b09600b4a3e4/mid_IMG_0158.jpg,1
香炉；簋,清朝,香炉 | 簋,香炉，簋式。饰狮面纹。材质为德化白瓷，压印陶瓷工艺，瓷器。,1980.0,不明,直径：12厘米 | 高度：7.50厘米,瓷器 | 白瓷,https://media.britishmuseum.org/media/Repository/Documents/2023_10/6_14/5e29892a_5370_47ee_9c72_b09300e84858/mid_IMG_0119.jpg,1
香炉；簋,暂无,香炉 | 簋,香炉，簋式。带枝形柄。德化白瓷制。,1980.0,不明,直径：12厘米 | 高度：5.50厘米,瓷器 | 白瓷,https://media.britishmuseum.org/media/Repository/Documents/2023_10/9_10/9353693a_d1ce_4721_a64d_b09600ac401b/mid_IMG_0144.jpg,1
香炉,宋朝,香炉,香炉。缠枝纹饰。青白釉刻花镂空瓷制。,1947.0,不明,高度：2.50英寸,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_9/29_19/94bf6002_8ba6_4526_a124_a3b5013b8d08/mid_00157835_001.jpg,1
香炉,清朝 | 顺治,香炉,香炉。佛教人物与文字。青花瓷制。有铭文。,暂无,不明,直径：21.50厘米 | 高度：17厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_11/12_16/58000cd9_4847_4d05_b5a5_a3e1010f40c3/mid_00112939_001.jpg,1
香炉；炉盖；炉座,清朝 | 康熙,香炉 | 盖 | 底座,三足香炉，铜胎掐丝珐琅质地，配双铜耳。炉身饰三寿字纹、龙纹及花卉纹。镂雕木盖配玉钮，下设三足木制小托架。,1890.0,不明,高度：11.30厘米 | 宽度：12.10厘米,青铜 | 珐琅 | 玉石 | 木材,https://media.britishmuseum.org/media/Repository/Documents/2014_10/16_8/cd48c731_174f_4483_8562_a3c600862b22/mid_00986603_001.jpg,1
香炉；簋；盖,清朝,香炉 | 簋 | 盖,香炉，簋形。青铜器式样。材质为褐色冰裂纹瓷。盖饰童子像，木质与玉质。,1945.0,不明,直径：16.50厘米 | 高度：14厘米（含盖）,瓷器 | 德化白瓷 | 木材 | 玉石,https://media.britishmuseum.org/media/Repository/Documents/2024_3/7_18/2b98754e_4395_4b0d_904d_b12c0128c352/mid_RRC11909_underside.jpg,1
香炉,明朝 | 万历,香炉,蓝釉白彩三足瓷香炉。此浅圆形香炉腹壁内收，下承三只短粗足。通体施深蓝釉为地，三足处以白彩绘菊枝纹样。炉内蓝釉间杂自然流淌的蓝色斑驳。,1984.0,不明,直径：22厘米 | 高度：9.30厘米,瓷器,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_19/c8712e30_5945_478f_8458_a3ba013f508c/mid_00254779_001.jpg,1
香炉,清朝 | 乾隆,香炉,大型青铜香炉，鼎形，饰有龙纹与云纹。,暂无,不明,高度：94.50厘米,青铜,https://media.britishmuseum.org/media/Repository/Documents/2017_3/15_11/45e5f8d8_2df7_41e6_adf8_a73700bae826/mid_RRC3634_a.jpg,1
